"commune_code","nom","millesimes_1","pourcent_artif_1","surface_artif_1","millesimes_2","pourcent_artif_2","surface_artif_2","flux_surface_1_2","flux_percent_1_2","departement_code","region_code","epci_code","scot_code","commune_surface"
"71509","La Celle-en-Morvan","2020",3.83848312044391,773349.5791,"2023",3.9997569263792,805841.8491,32492.27,0.161273805935283,"71","27","200070530","10195",20147270.5450002
"71510","Semur-en-Brionnais","2020",6.58033796892466,1019822.259,"2023",6.59738719052697,1022464.5512,2642.2922,0.0170492216023055,"71","27","247103864","6943",15498022.5000002
"71512","Sennecey-le-Grand","2020",11.2815773412122,3010738.911,"2023",11.8707101121907,3167962.046,157223.135,0.589132770978541,"71","27","247103765","129",26687215.9799997
"71513","Senozan","2020",23.8626465775317,1170602.5519,"2023",24.2263766393692,1188445.6414,17843.0895,0.363730061837536,"71","27","200070308","10112",4905585.5899999
"71514","Sens-sur-Seille","2020",7.42269562698626,872967.5734,"2023",7.48821271752389,880672.9002,7705.3268,0.065517090537627,"71","27","200042414","10202",11760789.0349997
"71515","Sercy","2020",4.20622949335001,243446.7083,"2023",4.22584796370443,244582.1794,1135.4711,0.0196184703544269,"71","27","247104094","129",5787765.70999956
"71516","Serley","2020",6.35662314866879,1437431.0281,"2023",6.45757157154911,1460258.6194,22827.5913,0.100948422880319,"71","27","200042414","10202",22613123.265
"71517","Sermesse","2020",5.42712550000611,461858.9719,"2023",5.47521109758242,465951.1501,4092.1782,0.0480855975763044,"71","27","200040038","129",8510195.16499996
"71518","Serrières","2020",5.09281267500203,501701.256,"2023",5.00871236662594,493416.3979,-8284.8581,-0.0841003083760938,"71","27","200071645","10112",9851162.56999969
"71519","Serrigny-en-Bresse","2020",3.1746959753782,393902.2832,"2023",3.17469593588615,393902.2783,-0.0049,-3.94920540713883e-08,"71","27","200042414","10202",12407559.2199998
"71520","Sevrey","2020",22.6867561407763,1944493.6217,"2023",22.7986695782193,1954085.7804,9592.1587,0.111913437443043,"71","27","247100589","129",8571051.80500021
"71521","Sigy-le-Châtel","2020",3.63808641492334,254429.5918,"2023",3.63808641635324,254429.5919,0.0001,1.42989931006809e-09,"71","27","200040293","10112",6993500.50499999
"71522","Simandre","2020",12.3089985036835,2827784.8882,"2023",12.558656559386,2885139.6175,57354.7293,0.249658055702483,"71","27","200071538","10202",22973314.0949996
"71523","Simard","2020",9.50490564378486,2107497.2082,"2023",9.6882515323635,2148149.9998,40652.7916,0.183345888578646,"71","27","200071579","10202",22172731.5049999
"71524","Sivignon","2020",4.29057166233301,539872.2345,"2023",4.4092185480428,554801.2846,14929.0501,0.118646885709789,"71","27","200040293","10112",12582757.6600001
"71525","Sologny","2020",8.94621498966397,954046.189,"2023",9.07128584313985,967384.0499,13337.8609,0.125070853475874,"71","27","200070308","10112",10664243.9300001
"71526","Solutré-Pouilly","2020",6.35017101335858,394059.994,"2023",6.29329432945223,390530.5102,-3529.4838,-0.0568766839063564,"71","27","200070308","10112",6205502.07499976
"71527","Sommant","2020",2.39748340648018,492790.903,"2023",2.42482537048011,498410.909,5620.006,0.0273419639999299,"71","27","200070530","10195",20554507.35
"71528","Sornay","2020",16.0075807815093,2900464.0257,"2023",16.2041562210806,2936082.1493,35618.1236,0.196575439571319,"71","27","200071579","10202",18119315.2499995
"71529","Suin","2020",3.71909029669838,823994.1094,"2023",3.72188830884033,824614.0313,619.9219,0.0027980121419553,"71","27","200071884","6943",22155797.3499998
"71530","Sully","2020",3.98189834139716,1271421.77,"2023",4.03445303695617,1288202.5058,16780.7358,0.0525546955590066,"71","27","200070530","10195",31930040.9249998
"71531","La Tagnière","2020",2.26821284694155,772757.8194,"2023",2.26193213798294,770618.0436,-2139.7758,-0.006280708958601,"71","27","200070530","10195",34069016.9549998
"71532","Taizé","2020",8.63006899267064,270540.6257,"2023",8.66387669139403,271600.4499,1059.8242,0.0338076987233897,"71","27","200040293","10112",3134860.52000007
"71533","Tancon","2020",9.34397844331653,885586.8814,"2023",9.53791599601907,903967.548,18380.6666,0.193937552702538,"71","27","200070548","6943",9477621.19500002
"71534","Le Tartre","2020",6.32258768659963,241283.2852,"2023",6.50637086960356,248296.8392,7013.554,0.183783183003931,"71","27","200042414","10202",3816210.97499978
"71535","Tavernay","2020",3.56895584887002,919374.147,"2023",3.58046715412041,922339.4951,2965.3481,0.0115113052503859,"71","27","200070530","10195",25760311.585
"71537","Thil-sur-Arroux","2020",3.17478721780946,427271.8762,"2023",3.19075052278916,429420.2631,2148.3869,0.0159633049796999,"71","27","200070530","10195",13458283.8749996
"71538","Thurey","2020",5.27388406312041,972034.1676,"2023",5.33252876060876,982843.0229,10808.8553,0.0586446974883525,"71","27","200042414","10202",18431087.1450002
"71539","Tintry","2020",3.37328293296696,326451.679,"2023",3.6141790935186,349764.5637,23312.8847,0.24089616055164,"71","27","200070530","10195",9677565.90500016
"71540","Torcy","2020",19.0684580559387,3745980.0372,"2023",19.1796251118419,3767818.6972,21838.66,0.111167055903259,"71","27","247100290","",19644902.73
"71541","Torpes","2020",6.88689973471628,1094170.5356,"2023",6.98103788408426,1109126.9301,14956.3945,0.0941381493679847,"71","27","247100647","10202",15887708.2249997
"71542","Toulon-sur-Arroux","2020",4.76894586405703,2079023.4476,"2023",4.78319552416362,2085235.5914,6212.1438,0.014249660106592,"71","27","200070316","6943",43595031.4149999
"71543","Tournus","2020",34.7267042049647,5085647.4648,"2023",34.7435858075312,5088119.7374,2472.2726,0.0168816025665279,"71","27","200069698","10112",14644774.3349999
"71544","Toutenant","2020",3.88004615547201,526987.0096,"2023",3.88690271355171,527918.2658,931.2562,0.00685655807969976,"71","27","200040038","129",13581977.8550003
"71545","Tramayes","2020",6.58568724966012,1222972.499,"2023",6.68303479093286,1241050.0908,18077.5918,0.0973475412727325,"71","27","200071645","10112",18570157.565
"71546","Trambly","2020",5.82031175175603,702431.3125,"2023",5.8642044691262,707728.5578,5297.2453,0.0438927173701753,"71","27","200071645","10112",12068620.0749998
"71547","Trivy","2020",6.3100659542593,737270.8169,"2023",6.41255892985856,749246.1402,11975.3233,0.102492975599262,"71","27","200071645","10112",11684042.9600002
"71548","Tronchy","2020",7.09055892161798,551947.5997,"2023",7.0918756310967,552050.0958,102.4961,0.00131670947872831,"71","27","200071538","10202",7784260.81500007
"71549","La Truchère","2020",6.8725756017458,352703.9471,"2023",6.87255704190741,352702.9946,-0.9525,-1.85598383977137e-05,"71","27","200069698","10112",5132048.99499984
"71550","Uchizy","2020",10.389323195593,1305742.1685,"2023",10.4678204943828,1315607.7999,9865.6314,0.078497298789804,"71","27","200069698","10112",12568115.7850001
"71551","Uchon","2020",2.81941739817592,336217.1724,"2023",2.89852756562261,345651.1061,9433.9337,0.0791101674466943,"71","27","200070530","10195",11925058.4399998
"71552","Uxeau","2020",3.61535901552095,1187551.8176,"2023",3.67062309178336,1205704.6356,18152.818,0.0552640762624108,"71","27","200070316","6943",32847410.5200001
"71553","Vareilles","2020",6.63042693985336,570768.2553,"2023",6.640158823263,571606.0068,837.7515,0.00973188340963915,"71","27","200070548","6943",8608318.29499992
"71554","Varenne-l'Arconce","2020",4.52499959935998,376146.8233,"2023",4.50962413078045,374868.7163,-1278.107,-0.0153754685795304,"71","27","247103864","6943",8312637.71500007
"71555","Varennes-le-Grand","2020",10.6491485740392,2033577.6213,"2023",10.6435169845552,2032502.2044,-1075.4169,-0.00563158948406084,"71","27","247100589","129",19096152.2149997
"71556","Varennes-lès-Mâcon","2020",19.7439238532597,943878.2804,"2023",19.7439235269409,943878.2648,-0.0156,-3.2631878355005e-07,"71","27","200070308","10112",4780601.30000029
"71557","Varenne-Saint-Germain","2020",7.06888125124475,1113084.1477,"2023",7.06275141001948,1112118.9272,-965.2205,-0.00612984122527038,"71","27","200071884","6943",15746256.1350001
"71558","Varennes-Saint-Sauveur","2020",8.22281455644825,2502455.9789,"2023",8.32444387083615,2533384.9125,30928.9336,0.101629314387898,"71","27","200071579","10202",30433083.0000003
"71559","Varennes-sous-Dun","2020",6.28084916598619,1105436.3499,"2023",6.39022797789866,1124687.1409,19250.791,0.109378811912475,"71","27","200070548","6943",17600109.8050001
"71561","Vauban","2020",4.02182055547623,549764.1375,"2023",4.04423263293587,552827.7641,3063.6266,0.0224120774596424,"71","27","200070548","6943",13669534.23
"71562","Vaudebarrier","2020",5.41284530310243,437186.0164,"2023",5.34660426753129,431835.8442,-5350.1722,-0.0662410355711449,"71","27","200071884","6943",8076824.51499994
"71563","Vaux-en-Pré","2020",5.88468299126428,260444.2604,"2023",5.88468299126428,260444.2604,0,0,"71","27","247104094","129",4425799.33000003
"71564","Vendenesse-lès-Charolles","2020",7.38375342889021,2026395.1298,"2023",7.55173374359593,2072495.5982,46100.4684,0.16798031470572,"71","27","200071884","6943",27443970.73
"71565","Vendenesse-sur-Arroux","2020",6.07700558987572,983946.7369,"2023",6.07873668094803,984227.0232,280.2863,0.00173109107230029,"71","27","200070316","6943",16191308.7350002
"71566","Verdun-sur-le-Doubs","2020",12.3397817626599,915682.2799,"2023",12.37298346055,918146.0355,2463.7556,0.0332016978900711,"71","27","200040038","129",7420571.10499997
"71567","Vergisson","2020",4.77311363846048,276395.6125,"2023",4.7933901902334,277569.7622,1174.1497,0.0202765517729206,"71","27","200070308","10112",5790677.39500015
"71568","Vérissey","2020",2.60671453961853,217896.609,"2023",2.648723052539,221408.1222,3511.5132,0.042008512920467,"71","27","200071579","10202",8359051.42999997
"71570","Verjux","2020",4.68800376879858,574836.4608,"2023",4.69594278373452,575809.9317,973.4709,0.00793901493594174,"71","27","200040038","129",12261860.0399998
"71571","Verosvres","2020",5.17164983393265,1192833.4011,"2023",5.23571177172678,1207609.1925,14775.7914,0.0640619377941336,"71","27","200071645","10112",23064852.4050001
"71572","Vers","2020",6.46425139278154,268611.2531,"2023",6.48656336676181,269538.3902,927.1371,0.0223119739802691,"71","27","247103765","129",4155334.26500014
"71573","Versaugues","2020",4.32844949561134,469884.4329,"2023",4.34836700042388,472046.6218,2162.1889,0.0199175048125353,"71","27","200071884","6943",10855721.74
"71574","Verzé","2020",5.13572588701452,1022814.4293,"2023",5.12079453250423,1019840.7494,-2973.6799,-0.0149313545102956,"71","27","200070308","10112",19915674.08
"71576","Le Villars","2020",12.3536576430926,695224.3921,"2023",12.370488417095,696171.5743,947.1822,0.0168307740024574,"71","27","200069698","10112",5627680.57999995
"71577","Villegaudin","2020",4.17221168155346,373649.396,"2023",4.25447349943808,381016.4907,7367.0947,0.0822618178846213,"71","27","200040038","129",8955667.27
"71578","Clux-Villeneuve","2020",4.11435752335794,634641.8938,"2023",4.11435707603375,634641.8248,-0.069,-4.47324187469178e-07,"71","27","200040038","129",15425054.5849996
"71579","Villeneuve-en-Montagne","2020",2.58172277751809,402695.5689,"2023",2.60275220516918,405975.7264,3280.1575,0.0210294276510892,"71","27","247104094","129",15597939.9649999
"71580","Vincelles","2020",12.8387716485138,726647.1942,"2023",12.8387695159249,726647.0735,-0.1207,-2.13258889836254e-06,"71","27","200071579","10202",5659787.50999997
"71581","Vindecy","2020",4.99496488007689,825165.0621,"2023",4.90822447353957,810835.6014,-14329.4607,-0.0867404065373139,"71","27","247100639","6943",16519937.215
"71582","La Vineuse sur Fregande","2020",4.54678227083444,1640409.2809,"2023",4.56312458913897,1646305.3386,5896.0577,0.0163423183045319,"71","27","200040293","10112",36078465.6750002
"71583","Vinzelles","2020",25.9992975094102,1153381.2963,"2023",26.1540882505897,1160248.1259,6866.8296,0.154790741179475,"71","27","200070308","10112",4436201.76999991
"71584","Viré","2020",12.2203439326474,1373060.5311,"2023",12.2667250309957,1378271.8456,5211.3145,0.0463810983483537,"71","27","200069698","10112",11235858.3250001
"71585","Virey-le-Grand","2020",11.0771429832869,1410070.1561,"2023",11.5760484634139,1473578.5652,63508.4091,0.498905480126968,"71","27","247100589","129",12729547.305
"71586","Viry","2020",3.64119279268694,738445.282,"2023",3.64699893099059,739622.785,1177.503,0.00580613830364696,"71","27","200071884","6943",20280312.635
"71588","Vitry-en-Charollais","2020",11.3508271015576,2418113.4288,"2023",11.9400728658874,2543642.8799,125529.4511,0.589245764329851,"71","27","200071884","6943",21303411.7000001
"71589","Vitry-sur-Loire","2020",2.95267584943319,831591.6159,"2023",2.99012975381853,842140.1334,10548.5175,0.0374539043853455,"71","27","200070316","6943",28163999.6500001
"71590","Volesvres","2020",7.33125065812659,1581569.1004,"2023",7.51788662222963,1621832.0361,40262.9357,0.186635964103041,"71","27","200071884","6943",21572978.1199999
"71591","Fleurville","2020",17.8360391645826,697399.6109,"2023",18.1563761795695,709924.9764,12525.3655,0.320337014986876,"71","27","200069698","10112",3910058.75500006
"72001","Aigné","2019",15.4072286144293,1950531.0218,"2022",15.6821300826125,1985333.1173,34802.0955,0.274901468183202,"72","52","247200132","289",12659843.445
"72002","Aillières-Beauvoir","2019",3.39915898089099,513698.8191,"2022",3.39693282639163,513362.3909,-336.4282,-0.00222615449935937,"72","52","200072676","10456",15112527.0100002
"72003","Allonnes","2019",29.577706870407,5381202.3839,"2022",30.0886898811156,5474167.7719,92965.388,0.510983010708625,"72","52","247200132","289",18193440.1050001
"72004","Amné","2019",5.19675553858233,831316.6978,"2022",5.25220524858431,840186.8995,8870.2017,0.0554497100019855,"72","52","200040475","7079",15996840.5600003
"72005","Ancinnes","2019",4.7648599292149,1305320.9256,"2022",4.75707326577673,1303187.7895,-2133.1361,-0.00778666343817314,"72","52","200072700","10513",27394738.6700006
"72006","Arçonnay","2019",29.1601652099004,2330600.9065,"2022",29.4847406291736,2356542.3153,25941.4088,0.324575419273128,"72","52","246100663","4860",7992413.24500012
"72007","Ardenay-sur-Mérize","2019",9.2123651700668,1070392.5691,"2022",9.16707955114684,1065130.7944,-5261.7747,-0.0452856189199586,"72","52","200072684","289",11619085.3199997
"72008","Arnage","2019",45.1249419752211,4891569.1493,"2022",45.3216314661464,4912890.401,21321.2517,0.196689490925273,"72","52","247200132","289",10840056.375
"72009","Arthezé","2019",6.49197313319418,565609.5234,"2022",6.48232131218411,564768.6139,-840.9095,-0.00965182101006867,"72","52","247200348","10298",8712443.99500016
"72010","Asnières-sur-Vègre","2019",5.54852380428639,697638.6771,"2022",5.55875556595038,698925.1585,1286.4814,0.0102317616639951,"72","52","247200090","7079",12573410.5450004
"72011","Assé-le-Boisne","2019",5.93529467898549,1707746.064,"2022",5.96404572417539,1716018.5234,8272.4594,0.0287510451899031,"72","52","200072700","10513",28772725.8099998
"72012","Assé-le-Riboul","2019",5.29358527185874,890166.1806,"2022",5.37567496419427,903970.3349,13804.1543,0.0820896923355274,"72","52","200072700","10513",16815941.0849999
"72013","Aubigné-Racan","2019",11.9927022210484,3872664.2087,"2022",12.0301852251545,3884768.1604,12103.9517,0.0374830041060505,"72","52","200073112","10298",32291839.9650004
"72015","Les Aulneaux","2019",4.12550375639299,339937.6561,"2022",4.15163361569633,342090.7321,2153.076,0.0261298593033379,"72","52","200072676","10456",8239906.59500003
"72016","Auvers-le-Hamon","2019",7.03216177103502,3391908.8611,"2022",7.1153503373715,3432034.2229,40125.3618,0.0831885663364798,"72","52","247200090","7079",48234226.8499999
"72017","Auvers-sous-Montfaucon","2019",5.44514727871553,410172.3556,"2022",5.45670131387489,411042.6986,870.343,0.0115540351593584,"72","52","200040475","7079",7532805.53500027
"72018","Avesnes-en-Saosnois","2019",5.60924977234556,321418.4076,"2022",5.60924984564207,321418.4118,0.0042,7.32965155236798e-08,"72","52","200072676","10456",5730149.67500005
"72019","Avessé","2019",4.67547276771727,872469.5762,"2022",4.77123205904515,890338.7998,17869.2236,0.0957592913278837,"72","52","200040475","7079",18660563.7450001
"72020","Avezé","2019",5.44510485403759,1145297.1684,"2022",5.46813461991546,1150141.1386,4843.9702,0.0230297658778635,"72","52","247200686","10469",21033519.0799999
"72021","Avoise","2019",5.68729097348658,1388982.1172,"2022",5.76267815081034,1407393.5967,18411.4795,0.0753871773237567,"72","52","247200090","7079",24422561.1749998
"72022","Le Bailleul","2019",8.5018852473794,2356460.9221,"2022",8.55181325520496,2370299.4292,13838.5071,0.0499280078255637,"72","52","247200090","7079",27716922.2300001
"72023","Ballon-Saint Mars","2019",8.39566606228896,2665140.7555,"2022",8.43168673126036,2676575.2447,11434.4892,0.0360206689713998,"72","52","200068963","289",31744244.42
"72024","La Bazoge","2019",17.1489955066082,3937695.2395,"2022",17.340447548521,3981655.8198,43960.5803,0.191452041912804,"72","52","200068963","289",22961666.985
"72025","Bazouges Cré sur Loir","2019",6.63968767382958,3141794.2561,"2022",6.71170440034884,3175871.4219,34077.1658,0.0720167265192515,"72","52","247200348","10298",47318404.2749996
"72026","Beaufay","2019",7.82022933442171,1874310.6176,"2022",7.84492649972768,1880229.9017,5919.2841,0.0246971653059678,"72","52","200072676","10456",23967463.58
"72027","Beaumont-sur-Dême","2019",4.95308426654071,672801.3774,"2022",4.95097900316816,672515.4093,-285.9681,-0.00210526337255068,"72","52","200070373","10298",13583483.3650002
"72028","Beaumont-Pied-de-Bœuf","2019",4.32221430389726,1072525.2721,"2022",4.34146814178522,1077302.9685,4777.6964,0.0192538378879634,"72","52","200070373","10298",24814254.8400001
"72029","Beaumont-sur-Sarthe","2019",20.8445840263922,1381231.1884,"2022",20.8463334801301,1381347.113,115.9246,0.00174945373788304,"72","52","200072700","10513",6626331.2649999
"72031","Beillé","2019",11.1243816357671,955685.012,"2022",11.1153069685736,954905.416,-779.596,-0.00907466719350047,"72","52","247200686","10469",8590904.58499984
"72032","Berfay","2019",3.97556171251868,729578.3104,"2022",4.00618585659076,735198.3241,5620.0137,0.0306241440720751,"72","52","200072692","10469",18351578.0449999
"72034","Bérus","2019",11.4984969200009,787246.3348,"2022",11.6035422274592,794438.2777,7191.9429,0.105045307458283,"72","52","200072700","10513",6846515.16000003
"72035","Bessé-sur-Braye","2019",13.8986460014406,2855792.6302,"2022",13.9882804083529,2874210.0558,18417.4256,0.0896344069122232,"72","52","200072692","10469",20547272.2299999
"72036","Béthon","2019",13.6830213676072,529086.7797,"2022",13.6830213701934,529086.7798,0.0001,2.58616239534604e-09,"72","52","200072700","10513",3866739.41000007
"72037","Blèves","2019",8.76016555003469,179890.424,"2022",8.76016555003469,179890.424,0,0,"72","52","200072676","10456",2053504.84500019
"72038","Boëssé-le-Sec","2019",6.44938077146869,769044.7322,"2022",6.51135016144709,776434.1599,7389.4277,0.0619693899784028,"72","52","247200686","10469",11924318.9299997
"72039","Bonnétable","2019",9.79395886976349,3928660.6241,"2022",9.83597466094798,3945514.4609,16853.8368,0.0420157911844878,"72","52","200072676","10456",40113101.1099996
"72040","La Bosse","2019",3.4522642566365,375729.0351,"2022",3.45410592623326,375929.4742,200.4391,0.00184166959675647,"72","52","247200686","10469",10883553.7249998
"72041","Bouër","2019",6.74930363299839,813952.3481,"2022",6.70620580637867,808754.8375,-5197.5106,-0.0430978266197188,"72","52","247200686","10469",12059797.4599996
"72042","Bouloire","2019",10.9614072931179,2960036.0163,"2022",11.0974837603986,2996782.3239,36746.3076,0.13607646728072,"72","52","200072684","289",27004160.4800001
"72043","Bourg-le-Roi","2019",66.3657129357583,242856.981,"2022",68.1063919603211,249226.777,6369.796,1.74067902456279,"72","52","200072700","10513",365937.424999991
"72044","Bousse","2019",6.76139065862619,812907.8571,"2022",6.72032632037354,807970.7776,-4937.0795,-0.0410643382526539,"72","52","247200348","10298",12022790.8450001
"72045","Brains-sur-Gée","2019",7.79364000365417,1241708.8294,"2022",7.80599275362717,1243676.9109,1968.0815,0.0123527499730054,"72","52","200040475","7079",15932334.9399999
"72046","Le Breil-sur-Mérize","2019",9.32570490217503,1712658.1883,"2022",9.47762563648327,1740558.3087,27900.1204,0.15192073430824,"72","52","200072684","289",18364919.3949999
"72047","Brette-les-Pins","2019",12.9285212515837,1889372.0711,"2022",13.0328162791777,1904613.7301,15241.659,0.104295027594096,"72","52","247200421","289",14613984.3399999
"72048","Briosne-lès-Sables","2019",7.82390357168392,776750.2643,"2022",7.92865058559116,787149.4557,10399.1914,0.10474701390724,"72","52","200072676","10456",9927912.03499996
"72049","La Bruère-sur-Loir","2019",8.01282264917806,921886.8139,"2022",8.04270756751916,925325.1169,3438.303,0.0298849183411001,"72","52","200073112","10298",11505144.3700001
"72050","Brûlon","2019",13.0581485596529,2115501.0755,"2022",13.16028772113,2132048.2533,16547.1778,0.102139161477064,"72","52","200040475","7079",16200620.37
"72051","Cérans-Foulletourte","2019",11.4838401367415,3723912.6432,"2022",11.8551664115613,3844324.16,120411.5168,0.371326274819788,"72","52","247200629","7079",32427416.2550006
"72052","Chahaignes","2019",6.6402570116343,1500398.451,"2022",6.63622082389922,1499486.4547,-911.9963,-0.00403618773507919,"72","52","200070373","10298",22595487.6199998
"72053","Challes","2019",5.73817701873076,1488804.6795,"2022",5.77224443777861,1497643.6771,8838.9976,0.0340674190478563,"72","52","247200421","289",25945603.8850003
"72054","Champagné","2019",32.663485592636,4562673.6766,"2022",32.6455498494543,4560168.2813,-2505.3953,-0.0179357431817024,"72","52","247200132","289",13968728.6700004
"72056","Champfleur","2019",10.2131173494929,1344418.0359,"2022",10.273808890667,1352407.2521,7989.2162,0.0606915411741298,"72","52","246100663","4860",13163640.3449996
"72057","Champrond","2019",3.56440428108288,215411.1946,"2022",3.59147591136096,217047.2414,1636.0468,0.027071630278086,"72","52","247200686","10469",6043399.61499983
"72058","Changé","2019",20.7232286415343,7302329.2292,"2022",20.8670554298776,7353010.0656,50680.8364,0.143826788343318,"72","52","247200421","289",35237410.9049996
"72059","Chantenay-Villedieu","2019",6.95638964897127,1938069.3381,"2022",7.05073755004945,1964354.9235,26285.5854,0.0943479010781791,"72","52","200040475","7079",27860275.7449995
"72060","La Chapelle-aux-Choux","2019",5.59858732345235,812316.5505,"2022",5.5985867424462,812316.4662,-0.0843,-5.8100614896972e-07,"72","52","200073112","10298",14509312.86
"72061","La Chapelle-d'Aligné","2019",7.68771549680583,2568269.9283,"2022",7.79346525803359,2603598.2299,35328.3016,0.105749761227757,"72","52","247200348","10298",33407452.8299999
"72062","La Chapelle-du-Bois","2019",7.12397626233125,1181347.6804,"2022",7.1593620882735,1187215.6061,5867.9257,0.0353858259422566,"72","52","247200686","10469",16582700.9650004
"72064","La Chapelle-Huon","2019",5.1728019541129,969877.9004,"2022",5.20501938890512,975918.5295,6040.6291,0.0322174347922175,"72","52","200072692","10469",18749565.69
"72065","La Chapelle-Saint-Aubin","2019",42.1859383527048,2528468.5148,"2022",42.4779286599489,2545969.3297,17500.8149,0.291990307244106,"72","52","247200132","289",5993628.71500021
"72066","La Chapelle-Saint-Fray","2019",7.97882424689735,511459.675,"2022",7.97428135614039,511168.466,-291.209,-0.00454289075695868,"72","52","200072718","289",6410213.57499993
"72067","La Chapelle-Saint-Rémy","2019",8.84140306756045,1710305.9196,"2022",8.80470846915887,1703207.6131,-7098.3065,-0.0366945984015885,"72","52","247200686","10469",19344281.7450004
"72068","La Chartre-sur-le-Loir","2019",21.4841791007707,1883448.0325,"2022",21.4341286016614,1879060.2682,-4387.7643,-0.0500504991093571,"72","52","200070373","10298",8766674.4149998
"72070","Chassillé","2019",6.84320902269105,499088.0996,"2022",6.88516577463412,502148.0844,3059.9848,0.0419567519430739,"72","52","200040475","7079",7293188.00500028
"72071","Montval-sur-Loir","2019",20.9781965760137,5748870.1283,"2022",20.9563958769919,5742895.8594,-5974.2689,-0.0218006990217425,"72","52","200070373","10298",27404024.4949998
"72072","Château-l'Hermitage","2019",3.74697223053457,352363.3621,"2022",3.74495204521056,352173.3849,-189.9772,-0.00202018532401427,"72","52","200073112","10298",9403949.11999999
"72073","Chaufour-Notre-Dame","2019",9.11408711470103,1023586.6989,"2022",9.11571936153171,1023770.0136,183.3147,0.00163224683067931,"72","52","247200132","289",11230819.7850002
"72074","Chemiré-en-Charnie","2019",3.93935057393573,452644.2965,"2022",3.93935057219513,452644.2963,-0.0002,-1.74059477942023e-09,"72","52","200040475","7079",11490327.8599998
"72075","Chemiré-le-Gaudin","2019",6.73026404548323,1540241.054,"2022",6.76499379396018,1548189.0608,7948.0068,0.034729748476952,"72","52","247200629","7079",22885299.0550003
"72076","Chenay","2019",13.3216482759957,291347.1794,"2022",13.2767097672916,290364.365,-982.8144,-0.0449385087041065,"72","52","246100663","4860",2187020.50499996
"72077","Chenu","2019",4.57021724102572,1410200.3189,"2022",4.62676337437103,1427648.3681,17448.0492,0.056546133345301,"72","52","200073112","10298",30856308.2349998
"72078","Chérancé","2019",6.91856299590178,713757.5293,"2022",6.92211878764896,714124.3646,366.8353,0.0035557917471758,"72","52","200072700","10513",10316557.495
"72079","Chérisay","2019",8.5451049039449,680659.5783,"2022",8.5451049039449,680659.5783,0,0,"72","52","200072700","10513",7965491.19000013
"72080","Cherré-Au","2019",13.0038083544518,3867229.4376,"2022",13.0642113212069,3885192.8007,17963.3631,0.060402966755138,"72","52","247200686","10469",29739206.64
"72083","Chevillé","2019",4.98903874560793,711775.956,"2022",4.99052493989576,711987.9883,212.0323,0.00148619428782748,"72","52","200040475","7079",14266795.5149999
"72084","Clermont-Créans","2019",10.0720061160166,1826378.4916,"2022",10.1293104202085,1836769.6041,10391.1125,0.0573043041919128,"72","52","247200348","10298",18133214.6799998
"72085","Cogners","2019",4.54228584610692,618907.669,"2022",4.54228584610692,618907.669,0,0,"72","52","200072692","10469",13625467.22
"72086","Commerveil","2019",5.98971551083502,340846.0681,"2022",5.98666626499275,340672.5501,-173.518,-0.00304924584227351,"72","52","200072676","10456",5690521.82000015
"72087","Conflans-sur-Anille","2019",4.03369652800613,1250212.6177,"2022",4.03343128722766,1250130.4084,-82.2093,-0.000265240778476894,"72","52","200072692","10469",30994216.0750002
"72088","Congé-sur-Orne","2019",5.85335012172567,661288.748,"2022",5.82998535357198,658649.0873,-2639.6607,-0.0233647681536828,"72","52","200072676","10456",11297611.3550003
"72089","Conlie","2019",11.6287351590246,2001787.9064,"2022",11.8200461323505,2034720.4642,32932.5578,0.191310973325935,"72","52","200072718","289",17214149.9400001
"72090","Connerré","2019",16.5955185611014,2753152.3014,"2022",16.6257260349075,2758163.6408,5011.3394,0.030207473806076,"72","52","200072684","289",16589733.4950001
"72091","Contilly","2019",3.25054028839133,406502.8448,"2022",3.25326779406109,406843.9385,341.0937,0.00272750566976221,"72","52","200072676","10456",12505700.86
"72093","Cormes","2019",6.5052293205082,1228868.335,"2022",6.60427727318741,1247578.9579,18710.6229,0.0990479526792036,"72","52","247200686","10469",18890469.1049999
"72094","Coudrecieux","2019",5.1117330279895,1248416.0612,"2022",5.13742641075987,1254691.043,6274.9818,0.0256933827703731,"72","52","200072684","289",24422559.9100001
"72095","Coulaines","2019",58.5539452363947,2319842.0314,"2022",58.5950538893473,2321470.7104,1628.679,0.0411086529525946,"72","52","247200132","289",3961888.51499981
"72096","Coulans-sur-Gée","2019",9.44274728162883,2599330.0047,"2022",9.59383988528839,2640921.6651,41591.6604,0.151092603659555,"72","52","200040475","7079",27527264.335
"72098","Coulongé","2019",6.93640219951521,1052417.3479,"2022",6.9652020713961,1056786.9741,4369.6262,0.0287998718808842,"72","52","200073112","10298",15172380.6900003
"72099","Courcebœufs","2019",5.36096008049425,904690.8073,"2022",5.38825270100587,909296.5836,4605.7763,0.0272926205116173,"72","52","200068963","289",16875537.1000001
"72100","Courcelles-la-Forêt","2019",4.22124598287615,828201.8138,"2022",4.255768817076,834975.1395,6773.3257,0.0345228341998558,"72","52","247200348","10298",19619842.51
"72101","Courcemont","2019",5.89933154324622,1140436.4491,"2022",5.89807354996759,1140193.2586,-243.1905,-0.0012579932786263,"72","52","200072676","10456",19331621.57
"72102","Courcival","2019",3.27753128318057,294710.4825,"2022",3.28689641062388,295552.5801,842.0976,0.00936512744330775,"72","52","200072676","10456",8991843.46499991
