annee_universitaire,niveau_geographique,geo_nom,regroupement,rgp_formations_ou_etablissements,secteur,secteur_de_l_etablissement,sexe,sexe_de_l_etudiant,effectif,effectifhdccpge,a_des_effectifs_dut,effectif_dut,a_des_effectifs_ing,effectif_ing,a_des_effectifs_form_ens,effectif_form_ens,a_des_effectifs_apprentis_sts,effectif_apprentis_en_sts,effectif_atlas,niveau_geo,geo_id,reg_id,aca_id,dep_id,uucr_id,rentree,annee
2014-15,Commune,La Côte-Saint-André,STS,Sections de techniciens supérieurs (STS) et assimilés,PU,Établissements publics,2,Feminin,29,0,non,0,non,0,non,0,non,0,29,COMMUNE,38130,R84,A08,D038,UU38205,2014,2015
2014-15,Commune,Échirolles,STS,Sections de techniciens supérieurs (STS) et assimilés,PU,Établissements publics,1,Masculin,27,0,non,0,non,0,non,0,non,0,27,COMMUNE,38151,R84,A08,D038,UU38701,2014,2015
2014-15,Commune,Rennes,ING_autres,Autres formations d'ingénieurs,PU,Établissements publics,2,Feminin,970,0,non,0,oui,970,non,0,non,0,970,COMMUNE,35238,R53,A14,D035,UU35701,2014,2015
2014-15,Commune,Grenoble,EC_autres,Autres écoles de spécialités diverses,PR,Établissements privés,2,Feminin,178,0,non,0,non,0,non,0,non,0,178,COMMUNE,38185,R84,A08,D038,UU38701,2014,2015
2014-15,Commune,Villette-d'Anthon,EC_autres,Autres écoles de spécialités diverses,PR,Établissements privés,1,Masculin,15,0,non,0,non,0,non,0,non,0,15,COMMUNE,38557,R84,A08,D038,UU38128,2014,2015
2014-15,Commune,Bruz,EC_PARAM,Écoles paramédicales et sociales,PR,Établissements privés,2,Feminin,189,0,non,0,non,0,non,0,non,0,189,COMMUNE,35047,R53,A14,D035,UU35701,2014,2015
2014-15,Commune,Rennes,EC_ART,Écoles supérieures art et culture,PR,Établissements privés,1,Masculin,529,0,non,0,non,0,non,0,non,0,529,COMMUNE,35238,R53,A14,D035,UU35701,2014,2015
2014-15,Commune,Grenoble,CPGE,Classes préparatoires aux grandes écoles (CPGE),PU,Établissements publics,2,Feminin,490,0,non,0,non,0,non,0,non,0,490,COMMUNE,38185,R84,A08,D038,UU38701,2014,2015
2014-15,Département,Ille-et-Vilaine,STS,Sections de techniciens supérieurs (STS) et assimilés,PU,Établissements publics,1,Masculin,1159,0,non,0,non,0,non,0,non,0,1159,DEPARTEMENT,D035,R53,A14,D035,,2014,2015
2013-14,Commune,Rennes,EC_JUR,Écoles juridiques et administratives,PR,Établissements privés,2,Feminin,16,0,non,0,non,0,non,0,non,0,16,COMMUNE,35238,R53,A14,D035,UU35701,2013,2014
2013-14,Commune,Bruz,EC_COM,"Écoles de commerce, gestion et comptabilité",PR,Établissements privés,2,Feminin,37,0,non,0,non,0,non,0,non,0,37,COMMUNE,35047,R53,A14,D035,UU35701,2013,2014
2001-02,Commune,Rennes,TOTAL,Total des formations d'enseignement supérieur,PU,Établissements publics,1,Masculin,20632,0,oui,926,non,0,non,0,non,0,20632,COMMUNE,35238,R53,A14,D035,UU35701,2001,2002
2001-02,Commune,Dol-de-Bretagne,TOTAL,Total des formations d'enseignement supérieur,PR,Établissements privés,1,Masculin,54,0,non,0,non,0,non,0,non,0,54,COMMUNE,35095,R53,A14,D035,UU35205,2001,2002
2001-02,Commune,Corenc,TOTAL,Total des formations d'enseignement supérieur,PR,Établissements privés,1,Masculin,60,0,non,0,non,0,non,0,non,0,60,COMMUNE,38126,R84,A08,D038,UU38701,2001,2002
2001-02,Commune,Villefontaine,STS,Sections de techniciens supérieurs (STS) et assimilés,PU,Établissements publics,1,Masculin,104,0,non,0,non,0,non,0,non,0,104,COMMUNE,38553,R84,A08,D038,UU38404,2001,2002
2001-02,Département,Isère,INP,Instituts nationaux polytechniques (INP),PU,Établissements publics,2,Feminin,985,0,non,0,oui,684,non,0,non,0,985,DEPARTEMENT,D038,R84,A08,D038,,2001,2002
2004-05,Commune,Bruz,ING_autres,Autres formations d'ingénieurs,PR,Établissements privés,1,Masculin,212,0,non,0,oui,212,non,0,non,0,212,COMMUNE,35047,R53,A14,D035,UU35701,2004,2005
2007-08,Département,Ille-et-Vilaine,EPEU,Établissements d'enseignement universitaire privés,PR,Établissements privés,1,Masculin,99,0,non,0,non,0,non,0,non,0,99,DEPARTEMENT,D035,R53,A14,D035,,2007,2008
2007-08,Département,Isère,EC_COM,"Écoles de commerce, gestion et comptabilité",PR,Établissements privés,1,Masculin,1522,0,non,0,non,0,non,0,non,0,1522,DEPARTEMENT,D038,R84,A08,D038,,2007,2008
2006-07,Commune,La Côte-Saint-André,TOTAL,Total des formations d'enseignement supérieur,PU,Établissements publics,2,Feminin,18,0,non,0,non,0,non,0,non,0,18,COMMUNE,38130,R84,A08,D038,UU38205,2006,2007
2005-06,Commune,Crémieu,TOTAL,Total des formations d'enseignement supérieur,PR,Établissements privés,1,Masculin,21,0,non,0,non,0,non,0,non,0,21,COMMUNE,38138,R84,A08,D038,UU38201,2005,2006
2005-06,Commune,Voiron,STS,Sections de techniciens supérieurs (STS) et assimilés,PR,Établissements privés,2,Feminin,25,0,non,0,non,0,non,0,non,0,25,COMMUNE,38563,R84,A08,D038,UU38502,2005,2006
2003-04,Commune,L'Isle-d'Abeau,TOTAL,Total des formations d'enseignement supérieur,PU,Établissements publics,1,Masculin,208,0,oui,183,non,0,non,0,non,0,208,COMMUNE,38193,R84,A08,D038,UU38501,2003,2004
2002-03,Commune,Grenoble,TOTAL,Total des formations d'enseignement supérieur,PU,Établissements publics,2,Feminin,5890,0,oui,1161,non,0,non,0,non,0,5890,COMMUNE,38185,R84,A08,D038,UU38701,2002,2003
2002-03,Commune,Voiron,CPGE,Classes préparatoires aux grandes écoles (CPGE),PU,Établissements publics,1,Masculin,48,0,non,0,non,0,non,0,non,0,48,COMMUNE,38563,R84,A08,D038,UU38502,2002,2003
2006-07,Commune,Vitré,STS,Sections de techniciens supérieurs (STS) et assimilés,PU,Établissements publics,1,Masculin,22,0,non,0,non,0,non,0,non,0,22,COMMUNE,35360,R53,A14,D035,UU35303,2006,2007
2006-07,Commune,Vienne,STS,Sections de techniciens supérieurs (STS) et assimilés,PR,Établissements privés,2,Feminin,159,0,non,0,non,0,non,0,non,0,159,COMMUNE,38544,R84,A08,D038,UU00559,2006,2007
2006-07,Commune,Grenoble,EC_autres,Autres écoles de spécialités diverses,PU,Établissements publics,2,Feminin,43,0,non,0,non,0,non,0,non,0,43,COMMUNE,38185,R84,A08,D038,UU38701,2006,2007
2006-07,Commune,Rennes,CPGE,Classes préparatoires aux grandes écoles (CPGE),PU,Établissements publics,2,Feminin,570,0,non,0,non,0,non,0,non,0,570,COMMUNE,35238,R53,A14,D035,UU35701,2006,2007
2004-05,Commune,Rennes,EC_COM,"Écoles de commerce, gestion et comptabilité",PR,Établissements privés,1,Masculin,521,0,non,0,non,0,non,0,non,0,521,COMMUNE,35238,R53,A14,D035,UU35701,2004,2005
2023-24,Commune,Saint-Malo,TOTAL,Total des formations d'enseignement supérieur,PR,Établissements privés,1,Masculin,127,127,non,0,non,0,non,0,oui,58,127,COMMUNE,35288,R53,A14,D035,UU35402,2023,2024
2019-20,Commune,Seyssinet-Pariset,TOTAL,Total des formations d'enseignement supérieur,PU,Établissements publics,1,Masculin,133,133,non,0,non,0,non,0,non,0,133,COMMUNE,38485,R84,A08,D038,UU38701,2019,2020
2019-20,Commune,Dinard,STS,Sections de techniciens supérieurs (STS) et assimilés,PU,Établissements publics,1,Masculin,92,92,non,0,non,0,non,0,non,0,92,COMMUNE,35093,R53,A14,D035,UU00462,2019,2020
2021-22,Département,Isère,EC_PARAM,Écoles paramédicales et sociales,PR,Établissements privés,2,Feminin,569,569,non,0,non,0,non,0,non,0,569,DEPARTEMENT,D038,R84,A08,D038,,2021,2022
2020-21,Commune,Sassenage,TOTAL,Total des formations d'enseignement supérieur,PU,Établissements publics,1,Masculin,166,166,non,0,non,0,non,0,oui,58,166,COMMUNE,38474,R84,A08,D038,UU38701,2020,2021
2022-23,Commune,Échirolles,TOTAL,Total des formations d'enseignement supérieur,PR,Établissements privés,1,Masculin,76,76,non,0,non,0,non,0,oui,10,76,COMMUNE,38151,R84,A08,D038,UU38701,2022,2023
2022-23,Commune,Sassenage,STS,Sections de techniciens supérieurs (STS) et assimilés,PU,Établissements publics,1,Masculin,189,189,non,0,non,0,non,0,oui,109,189,COMMUNE,38474,R84,A08,D038,UU38701,2022,2023
2018-19,Département,Ille-et-Vilaine,EC_PARAM,Écoles paramédicales et sociales,PU,Établissements publics,2,Feminin,1065,1065,non,0,non,0,non,0,non,0,1065,DEPARTEMENT,D035,R53,A14,D035,,2018,2019
2006-07,Commune,Gières,TOTAL,Total des formations d'enseignement supérieur,PU,Établissements publics,1,Masculin,25,0,non,0,non,0,non,0,non,0,25,COMMUNE,38179,R84,A08,D038,UU38701,2006,2007
2006-07,Commune,Saint-Malo,TOTAL,Total des formations d'enseignement supérieur,PR,Établissements privés,1,Masculin,31,0,non,0,non,0,non,0,non,0,31,COMMUNE,35288,R53,A14,D035,UU35402,2006,2007
2006-07,Commune,Fougères,TOTAL,Total des formations d'enseignement supérieur,PR,Établissements privés,1,Masculin,104,0,non,0,non,0,non,0,non,0,104,COMMUNE,35115,R53,A14,D035,UU35401,2006,2007
2002-03,Commune,La Côte-Saint-André,TOTAL,Total des formations d'enseignement supérieur,PU,Établissements publics,1,Masculin,54,0,non,0,non,0,non,0,non,0,54,COMMUNE,38130,R84,A08,D038,UU38205,2002,2003
2002-03,Commune,Redon,EC_autres,Autres écoles de spécialités diverses,PR,Établissements privés,1,Masculin,61,0,non,0,non,0,non,0,non,0,61,COMMUNE,35236,R53,A14,D035,UU00456,2002,2003
2006-07,Commune,Vienne,STS,Sections de techniciens supérieurs (STS) et assimilés,PU,Établissements publics,1,Masculin,284,0,non,0,non,0,non,0,non,0,284,COMMUNE,38544,R84,A08,D038,UU00559,2006,2007
2006-07,Commune,Redon,STS,Sections de techniciens supérieurs (STS) et assimilés,PU,Établissements publics,1,Masculin,59,0,non,0,non,0,non,0,non,0,59,COMMUNE,35236,R53,A14,D035,UU00456,2006,2007
2006-07,Commune,Cesson-Sévigné,ING_autres,Autres formations d'ingénieurs,PU,Établissements publics,1,Masculin,75,0,non,0,oui,75,non,0,non,0,75,COMMUNE,35051,R53,A14,D035,UU35701,2006,2007
2006-07,Commune,Saint-Martin-d'Hères,ING_autres,Autres formations d'ingénieurs,PU,Établissements publics,1,Masculin,106,0,non,0,oui,106,non,0,non,0,106,COMMUNE,38421,R84,A08,D038,UU38701,2006,2007
2006-07,Commune,La Tronche,EC_PARAM,Écoles paramédicales et sociales,PU,Établissements publics,2,Feminin,545,0,non,0,non,0,non,0,non,0,545,COMMUNE,38516,R84,A08,D038,UU38701,2006,2007
2006-07,Commune,Grenoble,CPGE,Classes préparatoires aux grandes écoles (CPGE),PU,Établissements publics,2,Feminin,475,0,non,0,non,0,non,0,non,0,475,COMMUNE,38185,R84,A08,D038,UU38701,2006,2007
2003-04,Département,Ille-et-Vilaine,ING_autres,Autres formations d'ingénieurs,PU,Établissements publics,2,Feminin,904,0,non,0,oui,904,non,0,non,0,904,DEPARTEMENT,D035,R53,A14,D035,,2003,2004
2003-04,Département,Isère,EC_PARAM,Écoles paramédicales et sociales,PU,Établissements publics,2,Feminin,1373,0,non,0,non,0,non,0,non,0,1373,DEPARTEMENT,D038,R84,A08,D038,,2003,2004
2005-06,Commune,Redon,EC_autres,Autres écoles de spécialités diverses,PR,Établissements privés,1,Masculin,76,0,non,0,non,0,non,0,non,0,76,COMMUNE,35236,R53,A14,D035,UU00456,2005,2006
2005-06,Commune,Grenoble,EC_JUR,Écoles juridiques et administratives,PR,Établissements privés,2,Feminin,46,0,non,0,non,0,non,0,non,0,46,COMMUNE,38185,R84,A08,D038,UU38701,2005,2006
2005-06,Commune,Montbonnot-Saint-Martin,CPGE,Classes préparatoires aux grandes écoles (CPGE),PU,Établissements publics,2,Feminin,31,0,non,0,non,0,non,0,non,0,31,COMMUNE,38249,R84,A08,D038,UU38701,2005,2006
2005-06,Département,Isère,UNIV,Universités,PU,Établissements publics,2,Feminin,20989,0,oui,1494,oui,206,non,0,non,0,20989,DEPARTEMENT,D038,R84,A08,D038,,2005,2006
2005-06,Département,Isère,UNIV,Universités,PU,Établissements publics,1,Masculin,18110,0,oui,2643,oui,524,non,0,non,0,18110,DEPARTEMENT,D038,R84,A08,D038,,2005,2006
2004-05,Commune,Grenoble,EC_ART,Écoles supérieures art et culture,PU,Établissements publics,1,Masculin,544,0,non,0,non,0,non,0,non,0,544,COMMUNE,38185,R84,A08,D038,UU38701,2004,2005
2004-05,Département,Isère,STS,Sections de techniciens supérieurs (STS) et assimilés,PU,Établissements publics,1,Masculin,1510,0,non,0,non,0,non,0,non,0,1510,DEPARTEMENT,D038,R84,A08,D038,,2004,2005
2004-05,Département,Isère,EC_ART,Écoles supérieures art et culture,PR,Établissements privés,2,Feminin,64,0,non,0,non,0,non,0,non,0,64,DEPARTEMENT,D038,R84,A08,D038,,2004,2005
2018-19,Commune,Échirolles,TOTAL,Total des formations d'enseignement supérieur,PR,Établissements privés,1,Masculin,86,86,non,0,non,0,non,0,non,0,86,COMMUNE,38151,R84,A08,D038,UU38701,2018,2019
2014-15,Commune,Grenoble,UNIV,Universités,PU,Établissements publics,2,Feminin,7949,0,oui,1053,non,0,oui,592,non,0,7949,COMMUNE,38185,R84,A08,D038,UU38701,2014,2015
2016-17,Département,Isère,CPGE,Classes préparatoires aux grandes écoles (CPGE),PU,Établissements publics,2,Feminin,529,529,non,0,non,0,non,0,non,0,529,DEPARTEMENT,D038,R84,A08,D038,,2016,2017
2015-16,Commune,Vienne,UNIV,Universités,PU,Établissements publics,2,Feminin,114,114,oui,77,non,0,non,0,non,0,114,COMMUNE,38544,R84,A08,D038,UU00559,2015,2016
2013-14,Département,Ille-et-Vilaine,EC_autres,Autres écoles de spécialités diverses,PU,Établissements publics,1,Masculin,457,0,non,0,non,0,non,0,non,0,457,DEPARTEMENT,D035,R53,A14,D035,,2013,2014
2015-16,Commune,Villefontaine,TOTAL,Total des formations d'enseignement supérieur,PU,Établissements publics,2,Feminin,176,176,non,0,non,0,non,0,oui,37,176,COMMUNE,38553,R84,A08,D038,UU38404,2015,2016
2015-16,Commune,Saint-Malo,TOTAL,Total des formations d'enseignement supérieur,PU,Établissements publics,2,Feminin,429,429,oui,185,non,0,non,0,oui,4,429,COMMUNE,35288,R53,A14,D035,UU35402,2015,2016
2015-16,Commune,Fougères,TOTAL,Total des formations d'enseignement supérieur,PR,Établissements privés,2,Feminin,128,128,non,0,non,0,non,0,non,0,128,COMMUNE,35115,R53,A14,D035,UU35401,2015,2016
2020-21,Commune,Saint-Malo,EC_PARAM,Écoles paramédicales et sociales,PU,Établissements publics,1,Masculin,19,19,non,0,non,0,non,0,non,0,19,COMMUNE,35288,R53,A14,D035,UU35402,2020,2021
2014-15,Commune,Vitré,TOTAL,Total des formations d'enseignement supérieur,PU,Établissements publics,1,Masculin,32,0,non,0,non,0,non,0,non,0,32,COMMUNE,35360,R53,A14,D035,UU35303,2014,2015
2014-15,Commune,Voiron,TOTAL,Total des formations d'enseignement supérieur,PU,Établissements publics,1,Masculin,149,0,non,0,non,0,non,0,non,0,149,COMMUNE,38563,R84,A08,D038,UU38502,2014,2015
2014-15,Commune,Bourgoin-Jallieu,STS,Sections de techniciens supérieurs (STS) et assimilés,PU,Établissements publics,1,Masculin,72,0,non,0,non,0,non,0,non,0,72,COMMUNE,38053,R84,A08,D038,UU38501,2014,2015
2014-15,Commune,Cesson-Sévigné,GE,Grands établissements MENESR,PU,Établissements publics,2,Feminin,72,0,non,0,oui,61,non,0,non,0,72,COMMUNE,35051,R53,A14,D035,UU35701,2014,2015
2014-15,Commune,Rennes,GE,Grands établissements MENESR,PU,Établissements publics,2,Feminin,248,0,non,0,non,0,non,0,non,0,248,COMMUNE,35238,R53,A14,D035,UU35701,2014,2015
2014-15,Commune,Villefontaine,EC_autres,Autres écoles de spécialités diverses,PU,Établissements publics,1,Masculin,7,0,non,0,non,0,non,0,non,0,7,COMMUNE,38553,R84,A08,D038,UU38404,2014,2015
2020-21,Commune,Cesson-Sévigné,TOTAL,Total des formations d'enseignement supérieur,PU,Établissements publics,1,Masculin,203,203,non,0,non,0,non,0,non,0,203,COMMUNE,35051,R53,A14,D035,UU35701,2020,2021
2020-21,Commune,Saint-Ismier,TOTAL,Total des formations d'enseignement supérieur,PU,Établissements publics,1,Masculin,174,174,non,0,non,0,non,0,oui,33,174,COMMUNE,38397,R84,A08,D038,UU38701,2020,2021
2013-14,Commune,Saint-Malo,STS,Sections de techniciens supérieurs (STS) et assimilés,PU,Établissements publics,1,Masculin,120,0,non,0,non,0,non,0,non,0,120,COMMUNE,35288,R53,A14,D035,UU35402,2013,2014
2023-24,Département,Isère,STS,Sections de techniciens supérieurs (STS) et assimilés,PR,Établissements privés,1,Masculin,2036,2036,non,0,non,0,non,0,oui,1641,2036,DEPARTEMENT,D038,R84,A08,D038,,2023,2024
2023-24,Département,Ille-et-Vilaine,GE,Grands établissements MENESR,PU,Établissements publics,1,Masculin,107,107,non,0,non,0,non,0,non,0,107,DEPARTEMENT,D035,R53,A14,D035,,2023,2024
2009-10,Commune,Saint-Martin-d'Hères,TOTAL,Total des formations d'enseignement supérieur,PR,Établissements privés,2,Feminin,43,0,non,0,non,0,non,0,non,0,43,COMMUNE,38421,R84,A08,D038,UU38701,2009,2010
2019-20,Commune,Rennes,STS,Sections de techniciens supérieurs (STS) et assimilés,PU,Établissements publics,2,Feminin,642,642,non,0,non,0,non,0,oui,11,642,COMMUNE,35238,R53,A14,D035,UU35701,2019,2020
2019-20,Commune,Bourgoin-Jallieu,STS,Sections de techniciens supérieurs (STS) et assimilés,PU,Établissements publics,1,Masculin,183,183,non,0,non,0,non,0,oui,93,183,COMMUNE,38053,R84,A08,D038,UU38501,2019,2020
2019-20,Commune,Saint-Malo,EC_PARAM,Écoles paramédicales et sociales,PU,Établissements publics,1,Masculin,14,14,non,0,non,0,non,0,non,0,14,COMMUNE,35288,R53,A14,D035,UU35402,2019,2020
2019-20,Commune,Saint-Malo,TOTAL,Total des formations d'enseignement supérieur,PU,Établissements publics,1,Masculin,736,736,oui,338,non,0,non,0,oui,18,736,COMMUNE,35288,R53,A14,D035,UU35402,2019,2020
2011-12,Commune,Fougères,TOTAL,Total des formations d'enseignement supérieur,PR,Établissements privés,2,Feminin,169,0,non,0,non,0,non,0,non,0,169,COMMUNE,35115,R53,A14,D035,UU35401,2011,2012
2011-12,Commune,Villette-d'Anthon,TOTAL,Total des formations d'enseignement supérieur,PR,Établissements privés,2,Feminin,14,0,non,0,non,0,non,0,non,0,14,COMMUNE,38557,R84,A08,D038,UU38128,2011,2012
2011-12,Commune,L'Isle-d'Abeau,TOTAL,Total des formations d'enseignement supérieur,PR,Établissements privés,1,Masculin,8,0,non,0,non,0,non,0,non,0,8,COMMUNE,38193,R84,A08,D038,UU38501,2011,2012
2011-12,Commune,Bourgoin-Jallieu,STS,Sections de techniciens supérieurs (STS) et assimilés,PU,Établissements publics,2,Feminin,58,0,non,0,non,0,non,0,non,0,58,COMMUNE,38053,R84,A08,D038,UU38501,2011,2012
2019-20,Département,Isère,TOTAL,Total des formations d'enseignement supérieur,PU,Établissements publics,1,Masculin,27831,26986,oui,2460,non,0,oui,357,oui,398,26986,DEPARTEMENT,D038,R84,A08,D038,,2019,2020
2008-09,Commune,Voiron,TOTAL,Total des formations d'enseignement supérieur,PR,Établissements privés,1,Masculin,4,0,non,0,non,0,non,0,non,0,4,COMMUNE,38563,R84,A08,D038,UU38502,2008,2009
2019-20,Département,Ille-et-Vilaine,EPEU,Établissements d'enseignement universitaire privés,PR,Établissements privés,1,Masculin,181,181,non,0,non,0,non,0,non,0,181,DEPARTEMENT,D035,R53,A14,D035,,2019,2020
2008-09,Commune,Sassenage,STS,Sections de techniciens supérieurs (STS) et assimilés,PU,Établissements publics,1,Masculin,90,0,non,0,non,0,non,0,non,0,90,COMMUNE,38474,R84,A08,D038,UU38701,2008,2009
2023-24,Commune,Voiron,TOTAL,Total des formations d'enseignement supérieur,PU,Établissements publics,1,Masculin,206,206,non,0,non,0,non,0,oui,57,206,COMMUNE,38563,R84,A08,D038,UU38502,2023,2024
2023-24,Commune,Rennes,TOTAL,Total des formations d'enseignement supérieur,PU,Établissements publics,1,Masculin,23343,22531,oui,1066,non,0,oui,374,oui,81,22531,COMMUNE,35238,R53,A14,D035,UU35701,2023,2024
2023-24,Commune,Montalieu-Vercieu,TOTAL,Total des formations d'enseignement supérieur,PR,Établissements privés,2,Feminin,2,2,non,0,non,0,non,0,oui,2,2,COMMUNE,38247,R84,A08,D038,UU38202,2023,2024
2023-24,Commune,Montauban-de-Bretagne,TOTAL,Total des formations d'enseignement supérieur,PR,Établissements privés,2,Feminin,2,2,non,0,non,0,non,0,oui,2,2,COMMUNE,35184,R53,A14,D035,UU35207,2023,2024
2023-24,Commune,Saint-Égrève,STS,Sections de techniciens supérieurs (STS) et assimilés,PR,Établissements privés,2,Feminin,3,3,non,0,non,0,non,0,oui,3,3,COMMUNE,38382,R84,A08,D038,UU38701,2023,2024
2007-08,Commune,Meylan,TOTAL,Total des formations d'enseignement supérieur,PU,Établissements publics,1,Masculin,39,0,non,0,non,0,non,0,non,0,39,COMMUNE,38229,R84,A08,D038,UU38701,2007,2008
2023-24,Commune,Baulon,STS,Sections de techniciens supérieurs (STS) et assimilés,PR,Établissements privés,2,Feminin,15,15,non,0,non,0,non,0,oui,15,15,COMMUNE,35016,R53,A14,D035,CR35016,2023,2024
2007-08,Commune,Sassenage,STS,Sections de techniciens supérieurs (STS) et assimilés,PU,Établissements publics,1,Masculin,93,0,non,0,non,0,non,0,non,0,93,COMMUNE,38474,R84,A08,D038,UU38701,2007,2008
2007-08,Commune,Vienne,STS,Sections de techniciens supérieurs (STS) et assimilés,PR,Établissements privés,2,Feminin,167,0,non,0,non,0,non,0,non,0,167,COMMUNE,38544,R84,A08,D038,UU00559,2007,2008
2007-08,Commune,Dol-de-Bretagne,STS,Sections de techniciens supérieurs (STS) et assimilés,PR,Établissements privés,2,Feminin,13,0,non,0,non,0,non,0,non,0,13,COMMUNE,35095,R53,A14,D035,UU35205,2007,2008
2023-24,Commune,Saint-Malo,EC_autres,Autres écoles de spécialités diverses,PR,Établissements privés,2,Feminin,20,20,non,0,non,0,non,0,non,0,20,COMMUNE,35288,R53,A14,D035,UU35402,2023,2024
2007-08,Commune,Grenoble,EC_ART,Écoles supérieures art et culture,PU,Établissements publics,1,Masculin,451,0,non,0,non,0,non,0,non,0,451,COMMUNE,38185,R84,A08,D038,UU38701,2007,2008
