code_residence,commune_residence,dep_residence,code_travail,commune_travail,dep_travail,flux,annee
78643,Vernouillet,78,76575,Saint-Étienne-du-Rouvray,76,2.65743562364462,2022
78644,La Verrière,78,76178,Cléon,76,4.87736677306964,2022
78646,Versailles,78,34172,Montpellier,34,4.03632692193601,2022
78646,Versailles,78,35196,Mordelles,35,0.939848192802961,2022
78646,Versailles,78,35238,Rennes,35,8.74365687565703,2022
78646,Versailles,78,35334,Thorigné-Fouillard,35,3.29872798863578,2022
78646,Versailles,78,38185,Grenoble,38,3.72922683899677,2022
78646,Versailles,78,76540,Rouen,76,7.19068888340258,2022
78646,Versailles,78,76575,Saint-Étienne-du-Rouvray,76,0.942239567680701,2022
78647,Vert,78,76540,Rouen,76,4.96799677529262,2022
78650,Le Vésinet,78,38185,Grenoble,38,10.7804133308273,2022
78650,Le Vésinet,78,76681,Sotteville-lès-Rouen,76,2.61854110635937,2022
78668,La Villeneuve-en-Chevrie,78,76681,Sotteville-lès-Rouen,76,4.79710144927536,2022
78672,Villennes-sur-Seine,78,76498,Le Petit-Quevilly,76,4.74525250584718,2022
78674,Villepreux,78,76540,Rouen,76,2.88946004955781,2022
78683,Villiers-Saint-Frédéric,78,35047,Bruz,35,4.83264030796311,2022
78686,Viroflay,78,76165,Caudebec-lès-Elbeuf,76,4.19137767335269,2022
78688,Voisins-le-Bretonneux,78,76540,Rouen,76,4.89160238994498,2022
79003,Aiffres,79,35206,Noyal-Châtillon-sur-Seiche,35,5.0231234978303,2022
79009,Amuré,79,76540,Rouen,76,4.2966250385819,2022
79014,Loretz-d'Argenton,79,35051,Cesson-Sévigné,35,4.97674418604651,2022
79024,Azay-le-Brûlé,79,35238,Rennes,35,5.04159573287223,2022
79049,Bressuire,79,38474,Sassenage,38,3.77065498666819,2022
79081,Chauray,79,35051,Cesson-Sévigné,35,5.03265103828827,2022
79109,Échiré,79,42218,Saint-Étienne,42,5.2767139916149,2022
79123,La Forêt-sur-Sèvre,79,35238,Rennes,35,4.74889722552456,2022
79134,Glénay,79,35238,Rennes,35,5.6406790491169,2022
79185,Aigondigné,79,35352,Vern-sur-Seiche,35,4.92962160432187,2022
79191,Niort,79,34172,Montpellier,34,4.43513784563398,2022
79191,Niort,79,35047,Bruz,35,3.05416664805823,2022
79191,Niort,79,35238,Rennes,35,4.30218872802822,2022
79191,Niort,79,38185,Grenoble,38,7.64603056206583,2022
79191,Niort,79,76231,Elbeuf,76,4.3896759463292,2022
79191,Niort,79,76540,Rouen,76,5.61688640122675,2022
79202,Parthenay,79,38185,Grenoble,38,3.14792880824149,2022
79270,Saint-Maixent-l'École,79,38524,Varces-Allières-et-Risset,38,3.94044103863994,2022
79320,Surin,79,76451,Mont-Saint-Aignan,76,6.12892520861469,2022
79351,Villiers-en-Plaine,79,76540,Rouen,76,4.83426689365294,2022
80001,Abbeville,80,76451,Mont-Saint-Aignan,76,3.36875828244695,2022
80001,Abbeville,80,76498,Le Petit-Quevilly,76,4.00025313309178,2022
80001,Abbeville,80,76540,Rouen,76,7.51196362331423,2022
80008,Aigneville,80,76540,Rouen,76,5.02222222222222,2022
80021,Amiens,80,34172,Montpellier,34,12.01510638694178,2022
80021,Amiens,80,76540,Rouen,76,34.24970257442631,2022
80030,Arry,80,76540,Rouen,76,5.58974358974359,2022
80041,Aumont,80,76540,Rouen,76,5.33333333333333,2022
80062,Beaucamps-le-Vieux,80,76575,Saint-Étienne-du-Rouvray,76,5.16867708379808,2022
80063,Beauchamps,80,76681,Sotteville-lès-Rouen,76,5.01595744680851,2022
80093,Berteaucourt-les-Dames,80,76540,Rouen,76,5.0161196648287,2022
80096,Béthencourt-sur-Mer,80,76575,Saint-Étienne-du-Rouvray,76,5.12571428571429,2022
80101,Beuvraignes,80,76540,Rouen,76,5.14508560722003,2022
80131,Boves,80,76231,Elbeuf,76,4.89525980076478,2022
80164,Camon,80,35238,Rennes,35,4.99267537159565,2022
80170,Cantigny,80,76322,Le Grand-Quevilly,76,5.0,2022
80182,Cayeux-sur-Mer,80,76497,Petit-Couronne,76,4.96629213483146,2022
80191,Chilly,80,42218,Saint-Étienne,42,4.93939393939394,2022
80228,Le Crotoy,80,76540,Rouen,76,5.31906350166458,2022
80240,Doingt,80,76231,Elbeuf,76,4.91847292972109,2022
80241,Domart-en-Ponthieu,80,76069,Belbeuf,76,4.30695648347981,2022
80253,Doullens,80,76540,Rouen,76,4.78517231410241,2022
80265,Embreville,80,76451,Mont-Saint-Aignan,76,5.16622704903241,2022
80338,Fouilloy,80,76540,Rouen,76,5.347495984307,2022
80345,Franleu,80,76575,Saint-Étienne-du-Rouvray,76,4.94676368089662,2022
80365,Fricamps,80,76322,Le Grand-Quevilly,76,4.71052631578947,2022
80373,Gamaches,80,76410,Maromme,76,10.25682003648548,2022
80373,Gamaches,80,76540,Rouen,76,10.18660275191904,2022
80373,Gamaches,80,76617,Saint-Martin-du-Vivier,76,5.12841001824274,2022
80388,Grébault-Mesnil,80,76212,Darnétal,76,5.0,2022
80396,Gueschart,80,76540,Rouen,76,4.98024758639997,2022
80406,Hallencourt,80,76540,Rouen,76,4.76874281557553,2022
80422,Hautvillers-Ouville,80,34172,Montpellier,34,5.32915511809477,2022
80426,Heilly,80,76451,Mont-Saint-Aignan,76,5.12039988695378,2022
80442,Hombleux,80,42097,La Fouillouse,42,5.06334841628959,2022
80444,Huchenneville,80,76540,Rouen,76,4.89928057553957,2022
80456,Lafresguimont-Saint-Martin,80,76540,Rouen,76,5.00900900900901,2022
80464,Lanchères,80,38185,Grenoble,38,5.50327339440325,2022
80489,Longueau,80,76540,Rouen,76,4.82649808835792,2022
80514,Marieux,80,76108,Bois-Guillaume,76,5.0,2022
80527,Méneslies,80,76377,Isneauville,76,4.91677065817078,2022
80533,Mers-les-Bains,80,76429,Le Mesnil-Esnard,76,4.91321325757072,2022
80561,Montdidier,80,34172,Montpellier,34,4.40249952934177,2022
80570,Moreuil,80,76540,Rouen,76,5.11846333014758,2022
80573,Morvillers-Saint-Saturnin,80,76540,Rouen,76,5.01333333333333,2022
80578,Moyenneville,80,76575,Saint-Étienne-du-Rouvray,76,4.98570334101242,2022
80590,Neuilly-l'Hôpital,80,76540,Rouen,76,4.73722883303609,2022
80613,Oust-Marest,80,76108,Bois-Guillaume,76,5.01639344262295,2022
80623,Piennes-Onvillers,80,35047,Bruz,35,5.30328642339031,2022
80626,Pissy,80,35238,Rennes,35,4.99705402761878,2022
80627,Plachy-Buyon,80,76540,Rouen,76,5.65909566253749,2022
80656,Quevauvillers,80,76451,Mont-Saint-Aignan,76,5.15979611390152,2022
80662,Ramburelles,80,76540,Rouen,76,5.0,2022
80674,Rivery,80,76540,Rouen,76,5.01712596350837,2022
80686,Rubempré,80,76540,Rouen,76,5.02424801263412,2022
80710,Saint-Maxent,80,76322,Le Grand-Quevilly,76,5.04157035945614,2022
80721,Saint-Valery-sur-Somme,80,76429,Le Mesnil-Esnard,76,5.11664202227817,2022
80724,Saleux,80,38229,Meylan,38,4.77523135205606,2022
80752,Thézy-Glimont,80,76322,Le Grand-Quevilly,76,5.16066069538837,2022
80803,Villers-lès-Roye,80,76540,Rouen,76,5.10736197196451,2022
80809,Vismes,80,76540,Rouen,76,8.43951577129476,2022
81004,Albi,81,34172,Montpellier,34,14.96530900517588,2022
81004,Albi,81,38185,Grenoble,38,4.84651844712884,2022
81004,Albi,81,42218,Saint-Étienne,42,3.66294386510427,2022
81014,Anglès,81,34172,Montpellier,34,4.88659793814433,2022
81033,Blaye-les-Mines,81,35047,Bruz,35,5.08179131072742,2022
81037,Brassac,81,38185,Grenoble,38,5.13524658363357,2022
81038,Brens,81,34172,Montpellier,34,5.00422832980972,2022
81042,Burlats,81,34172,Montpellier,34,4.36672868573311,2022
81064,Castelnau-de-Montmiral,81,35051,Cesson-Sévigné,35,9.54397787166582,2022
81065,Castres,81,34123,Juvignac,34,1.13858288629789,2022
81065,Castres,81,34172,Montpellier,34,19.67002726298095,2022
81065,Castres,81,35352,Vern-sur-Seiche,35,6.25358547119882,2022
81065,Castres,81,42005,Andrézieux-Bouthéon,42,1.24190620575154,2022
81096,Le Fraysse,81,35051,Cesson-Sévigné,35,5.28968554886346,2022
81099,Gaillac,81,35238,Rennes,35,1.77078548136628,2022
81099,Gaillac,81,38524,Varces-Allières-et-Risset,38,1.04740146767042,2022
81105,Graulhet,81,35047,Bruz,35,3.42674367111569,2022
81124,Lacaune,81,34172,Montpellier,34,5.08629432069841,2022
81128,Lacrouzette,81,34057,Castelnau-le-Lez,34,4.34564510382534,2022
81168,Mirandol-Bourgnounac,81,34172,Montpellier,34,5.04267048137177,2022
81199,Padiès,81,34172,Montpellier,34,4.8125,2022
81209,Pont-de-Larn,81,34172,Montpellier,34,4.89520027018014,2022
81233,Terre-de-Bancalié,81,34172,Montpellier,34,5.00753509430873,2022
81233,Terre-de-Bancalié,81,35238,Rennes,35,4.8666435681821,2022
81238,Saint-Amans-Soult,81,34270,Saint-Jean-de-Védas,34,4.77012295628016,2022
81271,Saint-Sulpice-la-Pointe,81,34172,Montpellier,34,5.43683629206219,2022
81283,Senouillac,81,42275,Saint-Priest-en-Jarez,42,5.04490021581666,2022
81305,Vabre,81,34129,Lattes,34,5.32326204914436,2022
81325,Viviers-lès-Montagnes,81,34172,Montpellier,34,4.99248120300752,2022
81326,Sainte-Croix,81,34172,Montpellier,34,5.08433734939759,2022
82002,Albias,82,34172,Montpellier,34,5.26954276342118,2022
82052,Escatalens,82,38421,Saint-Martin-d'Hères,38,4.84793796868344,2022
82108,Meauzac,82,76540,Rouen,76,4.90620720245201,2022
82113,Molières,82,35240,Le Rheu,35,4.98387096774194,2022
82115,Monclar-de-Quercy,82,34172,Montpellier,34,5.00516795865633,2022
82121,Montauban,82,34172,Montpellier,34,7.84835848171357,2022
82121,Montauban,82,35238,Rennes,35,13.19049951174557,2022
82121,Montauban,82,38185,Grenoble,38,4.67525416222787,2022
82121,Montauban,82,76540,Rouen,76,7.39142497227599,2022
82161,Saint-Étienne-de-Tulmont,82,35047,Bruz,35,4.99248120300752,2022
82183,Tréjouls,82,34172,Montpellier,34,5.24896049694342,2022
82190,Verdun-sur-Garonne,82,35238,Rennes,35,4.92955028898253,2022
82194,Villebrumier,82,34172,Montpellier,34,5.14047386202051,2022
83009,Bandol,83,34172,Montpellier,34,4.99876084262701,2022
83018,Besse-sur-Issole,83,34172,Montpellier,34,4.99672131147541,2022
83019,Bormes-les-Mimosas,83,76391,La Londe,76,14.16201938109984,2022
83023,Brignoles,83,38185,Grenoble,38,5.4197358859219,2022
83026,Cabasse,83,38382,Saint-Égrève,38,4.88420539711863,2022
83027,La Cadière-d'Azur,83,34172,Montpellier,34,4.9429591636126,2022
83033,Carnoules,83,38229,Meylan,38,9.37499153960936,2022
83034,Carqueiranne,83,76391,La Londe,76,9.96506017625221,2022
83035,Le Castellet,83,34327,Vendargues,34,5.0016694490818,2022
83036,Cavalaire-sur-Mer,83,38169,Fontaine,38,4.54086918847384,2022
83042,Cogolin,83,38185,Grenoble,38,0.929164780933617,2022
83047,La Crau,83,76391,La Londe,76,3.56899255771737,2022
83049,Cuers,83,34172,Montpellier,34,5.40349448140249,2022
83049,Cuers,83,35238,Rennes,35,12.415952866146895,2022
83049,Cuers,83,76391,La Londe,76,5.5333327027014,2022
83050,Draguignan,83,34172,Montpellier,34,4.04593557048216,2022
83050,Draguignan,83,35266,Saint-Erblon,35,0.956788051132261,2022
83050,Draguignan,83,42218,Saint-Étienne,42,1.09073837829078,2022
83057,Flassans-sur-Issole,83,34172,Montpellier,34,5.12428230416396,2022
83059,Forcalqueiret,83,34198,Pérols,34,5.03453453453453,2022
83060,Fox-Amphoux,83,34172,Montpellier,34,4.96039603960396,2022
83061,Fréjus,83,34057,Castelnau-le-Lez,34,1.26664955629562,2022
83062,La Garde,83,34057,Castelnau-le-Lez,34,1.41169508138884,2022
83062,La Garde,83,34172,Montpellier,34,3.16477723676412,2022
83062,La Garde,83,35238,Rennes,35,3.4599797717178,2022
83062,La Garde,83,38151,Échirolles,38,3.54986573293306,2022
83062,La Garde,83,38474,Sassenage,38,3.76218641560316,2022
83062,La Garde,83,38524,Varces-Allières-et-Risset,38,2.83329471296235,2022
83062,La Garde,83,76391,La Londe,76,7.42123111681547,2022
83064,Garéoult,83,34202,Pignan,34,4.71153748800497,2022
83064,Garéoult,83,35238,Rennes,35,4.55598674849461,2022
83064,Garéoult,83,42218,Saint-Étienne,42,4.87239904905583,2022
83065,Gassin,83,38185,Grenoble,38,10.21752004838086,2022
83069,Hyères,83,34172,Montpellier,34,6.85575701423512,2022
83069,Hyères,83,76391,La Londe,76,43.99312303049811,2022
83069,Hyères,83,76540,Rouen,76,4.46371632472748,2022
83070,Le Lavandou,83,38229,Meylan,38,9.6296728839066,2022
83070,Le Lavandou,83,76391,La Londe,76,14.44785903622973,2022
83071,La Londe-les-Maures,83,38185,Grenoble,38,2.94428139581001,2022
83071,La Londe-les-Maures,83,42218,Saint-Étienne,42,2.7973662811946,2022
83071,La Londe-les-Maures,83,76231,Elbeuf,76,2.82418522465597,2022
83071,La Londe-les-Maures,83,76391,La Londe,76,1.00705186123006,2022
83071,La Londe-les-Maures,83,76640,Saint-Pierre-lès-Elbeuf,76,2.82418522465597,2022
83081,Montauroux,83,34057,Castelnau-le-Lez,34,5.26732887451645,2022
83086,Le Muy,83,38382,Saint-Égrève,38,4.95418401761089,2022
83087,Nans-les-Pins,83,38229,Meylan,38,4.74307540867493,2022
83088,Néoules,83,34172,Montpellier,34,5.00314493801335,2022
83090,Ollioules,83,38169,Fontaine,38,3.84578017282779,2022
83090,Ollioules,83,38185,Grenoble,38,3.00151130227191,2022
83098,Le Pradet,83,76391,La Londe,76,3.17951950926048,2022
83102,Régusse,83,34172,Montpellier,34,4.995841995842,2022
83102,Régusse,83,38540,Veurey-Voroize,38,4.995841995842,2022
83103,Le Revest-les-Eaux,83,42218,Saint-Étienne,42,5.17449281436552,2022
83106,Rocbaron,83,34202,Pignan,34,5.07442559167355,2022
83107,Roquebrune-sur-Argens,83,34172,Montpellier,34,1.19999375854711,2022
83108,La Roquebrussanne,83,76231,Elbeuf,76,5.1676477772868,2022
83110,Rougiers,83,34172,Montpellier,34,4.95626822157434,2022
83112,Saint-Cyr-sur-Mer,83,38229,Meylan,38,4.67838837035704,2022
83115,Sainte-Maxime,83,34172,Montpellier,34,4.32381474210444,2022
83115,Sainte-Maxime,83,35051,Cesson-Sévigné,35,8.32621453303706,2022
83115,Sainte-Maxime,83,38229,Meylan,38,5.74969427318088,2022
83116,Saint-Maximin-la-Sainte-Baume,83,34057,Castelnau-le-Lez,34,4.07120021911202,2022
83116,Saint-Maximin-la-Sainte-Baume,83,34172,Montpellier,34,14.69358314042427,2022
83116,Saint-Maximin-la-Sainte-Baume,83,38185,Grenoble,38,4.66881506523966,2022
83118,Saint-Raphaël,83,34172,Montpellier,34,8.37337686726609,2022
83118,Saint-Raphaël,83,34202,Pignan,34,2.84148494387672,2022
83118,Saint-Raphaël,83,34270,Saint-Jean-de-Védas,34,2.84148494387672,2022
83124,Seillans,83,42189,Roche-la-Molière,42,4.80076152945609,2022
83126,La Seyne-sur-Mer,83,34172,Montpellier,34,11.05350281446207,2022
83126,La Seyne-sur-Mer,83,35238,Rennes,35,4.9153898288938,2022
83127,Signes,83,34172,Montpellier,34,4.9664,2022
83129,Six-Fours-les-Plages,83,34172,Montpellier,34,7.5377061131396,2022
83129,Six-Fours-les-Plages,83,38151,Échirolles,38,3.42670491371448,2022
83130,Solliès-Pont,83,34123,Juvignac,34,3.10700677078926,2022
83130,Solliès-Pont,83,34172,Montpellier,34,3.7065229887688,2022
83131,Solliès-Toucas,83,76391,La Londe,76,4.95729143401211,2022
83132,Solliès-Ville,83,76391,La Londe,76,4.95975992334541,2022
83137,Toulon,83,34172,Montpellier,34,36.4097310905213,2022
83137,Toulon,83,34198,Pérols,34,9.29861346563085,2022
83137,Toulon,83,34270,Saint-Jean-de-Védas,34,4.66922535244337,2022
83137,Toulon,83,38185,Grenoble,38,9.55077785648808,2022
83137,Toulon,83,42218,Saint-Étienne,42,6.852698982635047,2022
83137,Toulon,83,76391,La Londe,76,5.65364746982352,2022
83137,Toulon,83,76540,Rouen,76,11.89925924400489,2022
83141,Trans-en-Provence,83,42207,Saint-Chamond,42,4.81495556602916,2022
83143,Le Val,83,35032,Bourgbarré,35,5.1474582352844,2022
83144,La Valette-du-Var,83,38185,Grenoble,38,2.77824618527564,2022
83144,La Valette-du-Var,83,42218,Saint-Étienne,42,1.13903494270269,2022
83150,Vinon-sur-Verdon,83,34057,Castelnau-le-Lez,34,5.00187964962667,2022
83153,Saint-Mandrier-sur-Mer,83,42218,Saint-Étienne,42,4.88896813897934,2022
84003,Apt,84,38185,Grenoble,38,3.19888801467304,2022
84007,Avignon,84,34129,Lattes,34,4.26527702306265,2022
84007,Avignon,84,34172,Montpellier,34,69.68372471235494,2022
84007,Avignon,84,34198,Pérols,34,3.49840506322642,2022
84007,Avignon,84,38423,Saint-Martin-le-Vinoux,38,4.30686720840393,2022
84007,Avignon,84,42186,Rive-de-Gier,42,3.4351614943672,2022
84007,Avignon,84,42218,Saint-Étienne,42,14.04572300739573,2022
84011,Le Beaucet,84,34172,Montpellier,34,9.71257197129455,2022
84012,Beaumes-de-Venise,84,38524,Varces-Allières-et-Risset,38,4.99283989723136,2022
84016,Bédarrides,84,34172,Montpellier,34,5.12139750011247,2022
84017,Bédoin,84,34327,Vendargues,34,10.26348278217542,2022
84019,Bollène,84,34172,Montpellier,34,4.45185089185238,2022
84019,Bollène,84,34327,Vendargues,34,3.36230462261672,2022
84019,Bollène,84,38421,Saint-Martin-d'Hères,38,3.7103275535789,2022
84025,Cabrières-d'Avignon,84,38524,Varces-Allières-et-Risset,38,4.68179752184597,2022
84026,Cadenet,84,34172,Montpellier,34,9.54840412454874,2022
84028,Cairanne,84,34057,Castelnau-le-Lez,34,5.11889754653768,2022
84029,Camaret-sur-Aigues,84,34172,Montpellier,34,5.03765227021041,2022
84029,Camaret-sur-Aigues,84,38185,Grenoble,38,5.03765227021041,2022
84030,Caromb,84,38185,Grenoble,38,10.11084949415862,2022
84031,Carpentras,84,34129,Lattes,34,4.38877616054335,2022
84031,Carpentras,84,34172,Montpellier,34,4.71925981515799,2022
84031,Carpentras,84,35238,Rennes,35,1.35744830861275,2022
84031,Carpentras,84,38382,Saint-Égrève,38,3.10784025911446,2022
84032,Caseneuve,84,34134,Lavérune,34,5.30395397815807,2022
84034,Caumont-sur-Durance,84,34087,Cournonsec,34,5.57204387743062,2022
84035,Cavaillon,84,34172,Montpellier,34,2.8517284054477,2022
84035,Cavaillon,84,34337,Villeneuve-lès-Maguelone,34,3.00762648947668,2022
84036,Châteauneuf-de-Gadagne,84,34172,Montpellier,34,5.02080237741456,2022
84036,Châteauneuf-de-Gadagne,84,38524,Varces-Allières-et-Risset,38,5.02080237741456,2022
84039,Courthézon,84,38524,Varces-Allières-et-Risset,38,4.37025388963875,2022
84041,Crillon-le-Brave,84,42005,Andrézieux-Bouthéon,42,4.93939393939394,2022
84041,Crillon-le-Brave,84,42218,Saint-Étienne,42,9.87878787878788,2022
84043,Entraigues-sur-la-Sorgue,84,34337,Villeneuve-lès-Maguelone,34,5.41817771188438,2022
84047,Gargas,84,34134,Lavérune,34,4.97528830313015,2022
84054,L'Isle-sur-la-Sorgue,84,34172,Montpellier,34,8.35980556140047,2022
84054,L'Isle-sur-la-Sorgue,84,35238,Rennes,35,4.85978092767686,2022
84054,L'Isle-sur-la-Sorgue,84,42097,La Fouillouse,42,7.32858606232218,2022
84056,Jonquières,84,34172,Montpellier,34,9.93002915451894,2022
84065,Lauris,84,34172,Montpellier,34,4.78036055077557,2022
84065,Lauris,84,34270,Saint-Jean-de-Védas,34,5.04785895743228,2022
84072,Mazan,84,34022,Baillargues,34,4.97127221696638,2022
84072,Mazan,84,38185,Grenoble,38,4.98118324910499,2022
84078,Mondragon,84,34172,Montpellier,34,4.79071938873248,2022
84080,Monteux,84,34057,Castelnau-le-Lez,34,3.51912550976907,2022
84080,Monteux,84,34327,Vendargues,34,1.14808785157418,2022
84081,Morières-lès-Avignon,84,34172,Montpellier,34,5.02249718785152,2022
84087,Orange,84,34172,Montpellier,34,10.34562753730488,2022
84087,Orange,84,34198,Pérols,34,4.04774772997844,2022
84087,Orange,84,38185,Grenoble,38,7.75463003362064,2022
84087,Orange,84,38524,Varces-Allières-et-Risset,38,1.01472301640398,2022
84087,Orange,84,42097,La Fouillouse,42,10.06348514744997,2022
84088,Pernes-les-Fontaines,84,42005,Andrézieux-Bouthéon,42,2.59915772162841,2022
84089,Pertuis,84,34172,Montpellier,34,2.87192598892358,2022
84089,Pertuis,84,34198,Pérols,34,1.69108702487301,2022
84089,Pertuis,84,38185,Grenoble,38,2.91582348381736,2022
84089,Pertuis,84,76410,Maromme,76,1.05218114422466,2022
84091,Piolenc,84,34172,Montpellier,34,5.18019175868069,2022
84091,Piolenc,84,34327,Vendargues,34,5.18019175868069,2022
84092,Le Pontet,84,34172,Montpellier,34,11.11131610047352,2022
84092,Le Pontet,84,34327,Vendargues,34,1.76507327272285,2022
84092,Le Pontet,84,42005,Andrézieux-Bouthéon,42,3.1711525813741,2022
84099,Robion,84,34327,Vendargues,34,4.9637526652452,2022
84104,Sablet,84,34172,Montpellier,34,5.16814335127118,2022
84119,Saint-Saturnin-lès-Avignon,84,34172,Montpellier,34,5.02277227722772,2022
84119,Saint-Saturnin-lès-Avignon,84,38317,Le Pont-de-Claix,38,5.02277227722772,2022
84120,Saint-Trinit,84,34172,Montpellier,34,5.71428571428571,2022
84127,Sérignan-du-Comtat,84,34172,Montpellier,34,5.03707315523168,2022
84127,Sérignan-du-Comtat,84,38185,Grenoble,38,5.20758644804386,2022
84129,Sorgues,84,34172,Montpellier,34,11.91115141629458,2022
84129,Sorgues,84,42005,Andrézieux-Bouthéon,42,1.27898510607806,2022
84129,Sorgues,84,76451,Mont-Saint-Aignan,76,2.23392461278482,2022
84135,Uchaux,84,34172,Montpellier,34,5.04562792806927,2022
84135,Uchaux,84,35238,Rennes,35,4.87033336389626,2022
84138,Valréas,84,34057,Castelnau-le-Lez,34,5.09213183495823,2022
84138,Valréas,84,34172,Montpellier,34,10.01897918259713,2022
84138,Valréas,84,38185,Grenoble,38,4.92804171330471,2022
84138,Valréas,84,42218,Saint-Étienne,42,5.14803384634182,2022
84141,Vedène,84,34172,Montpellier,34,15.23601220243754,2022
84149,Violès,84,34172,Montpellier,34,4.96764705882353,2022
85011,Barbâtre,85,38545,Vif,38,5.00313389826007,2022
85018,Beauvoir-sur-Mer,85,76165,Caudebec-lès-Elbeuf,76,4.78701497540182,2022
85035,Bretignolles-sur-Mer,85,34198,Pérols,34,5.12780484067951,2022
85039,La Bruffière,85,42218,Saint-Étienne,42,5.28306676977183,2022
85046,La Chaize-le-Vicomte,85,35238,Rennes,35,5.27498673879836,2022
85047,Challans,85,35240,Le Rheu,35,1.30493033625505,2022
85047,Challans,85,42218,Saint-Étienne,42,4.60823011432423,2022
85076,Cugand-la-Bernardière,85,35238,Rennes,35,5.2509854967692,2022
85084,Essarts-en-Bocage,85,35238,Rennes,35,5.10579235192895,2022
85092,Fontenay-le-Comte,85,35238,Rennes,35,3.27656507254442,2022
85098,La Genétouze,85,35240,Le Rheu,35,4.75295605708772,2022
85100,Givrand,85,35238,Rennes,35,5.46966336491372,2022
85109,Les Herbiers,85,35238,Rennes,35,2.72133686837276,2022
85109,Les Herbiers,85,38185,Grenoble,38,2.78436351323278,2022
85119,Les Landes-Genusson,85,76429,Le Mesnil-Esnard,76,4.91879341654071,2022
85129,Les Lucs-sur-Boulogne,85,35240,Le Rheu,35,4.44633942660285,2022
85129,Les Lucs-sur-Boulogne,85,38185,Grenoble,38,4.65630477182756,2022
85130,Maché,85,35238,Rennes,35,4.75597261849636,2022
85137,Marsais-Sainte-Radégonde,85,35281,Saint-Jacques-de-la-Lande,35,4.71622666154795,2022
85141,Menomblet,85,38421,Saint-Martin-d'Hères,38,4.79577464788732,2022
85146,Montaigu-Vendée,85,35051,Cesson-Sévigné,35,2.97695902793108,2022
85146,Montaigu-Vendée,85,35238,Rennes,35,4.26049583345468,2022
85146,Montaigu-Vendée,85,35250,Saint-Armel,35,1.01069835952667,2022
85146,Montaigu-Vendée,85,38524,Varces-Allières-et-Risset,38,3.24979747392801,2022
85151,Mortagne-sur-Sèvre,85,34172,Montpellier,34,4.98360655737705,2022
85154,Mouilleron-Saint-Germain,85,35238,Rennes,35,4.8613959952212,2022
85155,Mouilleron-le-Captif,85,35238,Rennes,35,5.39572261760229,2022
85159,Nalliers,85,76540,Rouen,76,5.03478260869565,2022
85161,Nieul-le-Dolent,85,35238,Rennes,35,4.946,2022
85163,Noirmoutier-en-l'Île,85,35051,Cesson-Sévigné,35,4.91679845087279,2022
85167,L'Orbrie,85,38185,Grenoble,38,5.00417235200432,2022
85182,Pouzauges,85,34172,Montpellier,34,4.97732185303368,2022
85191,La Roche-sur-Yon,85,35051,Cesson-Sévigné,35,4.51694611193867,2022
85191,La Roche-sur-Yon,85,35238,Rennes,35,10.56148913986155,2022
85191,La Roche-sur-Yon,85,38516,La Tronche,38,10.57311815464224,2022
85194,Les Sables-d'Olonne,85,34172,Montpellier,34,3.26046605000069,2022
85194,Les Sables-d'Olonne,85,35051,Cesson-Sévigné,35,3.56861543274588,2022
85194,Les Sables-d'Olonne,85,35066,Chartres-de-Bretagne,35,3.37754062777447,2022
85194,Les Sables-d'Olonne,85,35238,Rennes,35,7.54743039751217,2022
85194,Les Sables-d'Olonne,85,38516,La Tronche,38,7.23447039461182,2022
85194,Les Sables-d'Olonne,85,76540,Rouen,76,7.39682364347806,2022
85223,Saint-Jean-d'Hermine,85,35238,Rennes,35,5.00651933876972,2022
85226,Saint-Hilaire-de-Riez,85,34172,Montpellier,34,2.57533260196155,2022
85226,Saint-Hilaire-de-Riez,85,35047,Bruz,35,4.22447040572415,2022
85226,Saint-Hilaire-de-Riez,85,35238,Rennes,35,4.22447040572415,2022
85227,Saint-Hilaire-des-Loges,85,35240,Le Rheu,35,5.15717854301844,2022
85236,Saint-Julien-des-Landes,85,35139,Laillé,35,4.80744243394248,2022
85240,Saint-Malô-du-Bois,85,35238,Rennes,35,4.99691358024691,2022
85288,Talmont-Saint-Hilaire,85,35208,Orgères,35,4.85127630178588,2022
85288,Talmont-Saint-Hilaire,85,76451,Mont-Saint-Aignan,76,5.01985018000643,2022
85300,Venansault,85,35238,Rennes,35,5.37584599001788,2022
86034,Bouresse,86,35001,Acigné,35,5.79441524873251,2022
86041,Buxerolles,86,76451,Mont-Saint-Aignan,76,0.967622667616179,2022
86061,Charroux,86,76681,Sotteville-lès-Rouen,76,5.05314009661836,2022
86066,Châtellerault,86,34129,Lattes,34,3.89854552435958,2022
86066,Châtellerault,86,35281,Saint-Jacques-de-la-Lande,35,3.65971851754395,2022
86066,Châtellerault,86,38421,Saint-Martin-d'Hères,38,1.34388391982233,2022
86070,Chauvigny,86,34172,Montpellier,34,5.16222765158722,2022
86107,Gouex,86,35139,Laillé,35,5.00035667340151,2022
86115,Jaunay-Marigny,86,35240,Le Rheu,35,5.26521984723106,2022
86115,Jaunay-Marigny,86,42218,Saint-Étienne,42,5.01602640820676,2022
86116,Jazeneuil,86,76540,Rouen,76,5.08552631578947,2022
86137,Loudun,86,35047,Bruz,35,4.91930623502269,2022
86137,Loudun,86,35238,Rennes,35,4.91930623502269,2022
86148,Marnay,86,35352,Vern-sur-Seiche,35,4.89335883115811,2022
86152,Mauprévoir,86,35051,Cesson-Sévigné,35,4.4074216019247,2022
