Code_commune_arrivee,Commune_arrivee,Code_commune_depart,Commune_depart,Flux_migrants_1an_ou_plus
35051,Cesson-Sévigné,38185,Grenoble,0.94
35051,Cesson-Sévigné,41269,Vendôme,1.07
35051,Cesson-Sévigné,42085,Doizieux,0.94
35051,Cesson-Sévigné,42204,Saint-Bonnet-le-Château,1.11
35051,Cesson-Sévigné,42218,Saint-Étienne,3.53
35051,Cesson-Sévigné,44015,Blain,4.22
35051,Cesson-Sévigné,44020,Bouguenais,1.66
35051,Cesson-Sévigné,44026,Carquefou,2.42
35051,Cesson-Sévigné,44035,La Chapelle-sur-Erdre,0.94
35051,Cesson-Sévigné,44048,Couffé,1.66
35051,Cesson-Sévigné,44074,Indre,3.75
35051,Cesson-Sévigné,44101,La Montagne,4.2
35051,Cesson-Sévigné,44103,Montoir-de-Bretagne,1.02
35051,Cesson-Sévigné,44109,Nantes,39.15
35051,Cesson-Sévigné,44113,Nozay,8.15
35051,Cesson-Sévigné,44114,Orvault,1.66
35051,Cesson-Sévigné,44170,Saint-Julien-de-Vouvantes,1.36
35051,Cesson-Sévigné,44176,Saint-Malo-de-Guersac,6.37
35051,Cesson-Sévigné,44184,Saint-Nazaire,7.2
35051,Cesson-Sévigné,44190,Saint-Sébastien-sur-Loire,3.75
35051,Cesson-Sévigné,45234,Orléans,20.63
35051,Cesson-Sévigné,49007,Angers,14.38
35051,Cesson-Sévigné,49015,Avrillé,1.66
35051,Cesson-Sévigné,49112,Le Coudray-Macouard,4.08
35051,Cesson-Sévigné,49125,Doué-en-Anjou,4.42
35051,Cesson-Sévigné,49183,Val d'Erdre-Auxence,3.88
35051,Cesson-Sévigné,49278,Sainte-Gemmes-sur-Loire,1.66
35051,Cesson-Sévigné,50025,Avranches,3.36
35051,Cesson-Sévigné,50139,Condé-sur-Vire,1.16
35051,Cesson-Sévigné,53054,Changé,1.36
35051,Cesson-Sévigné,53130,Laval,1.66
35051,Cesson-Sévigné,53147,Mayenne,7.71
35051,Cesson-Sévigné,54395,Nancy,1.88
35051,Cesson-Sévigné,56002,Ambon,1.11
35051,Cesson-Sévigné,56008,Baden,1.11
35051,Cesson-Sévigné,56010,Baud,1.36
35051,Cesson-Sévigné,56012,Beignon,4.2
35051,Cesson-Sévigné,56015,Berric,1.02
35051,Cesson-Sévigné,56081,Guiscriff,1.6
35051,Cesson-Sévigné,56098,Lanester,1.2
35051,Cesson-Sévigné,56107,Larmor-Plage,1.66
35051,Cesson-Sévigné,56121,Lorient,9.2
35051,Cesson-Sévigné,56147,Nivillac,1.47
35051,Cesson-Sévigné,56158,Plescop,3.06
35051,Cesson-Sévigné,56162,Ploemeur,4.42
35051,Cesson-Sévigné,56168,Plouharnel,1.02
35051,Cesson-Sévigné,56184,Questembert,3.31
35051,Cesson-Sévigné,56185,Quéven,1.66
35051,Cesson-Sévigné,56206,Saint-Avé,1.11
35051,Cesson-Sévigné,56231,Saint-Nolff,10.79
35051,Cesson-Sévigné,56246,Le Sourn,4.42
35051,Cesson-Sévigné,56260,Vannes,7.75
35051,Cesson-Sévigné,57463,Metz,2.86
35051,Cesson-Sévigné,59178,Douai,3.31
35051,Cesson-Sévigné,59350,Lille,3.26
35051,Cesson-Sévigné,59368,La Madeleine,2.04
35051,Cesson-Sévigné,60463,Nogent-sur-Oise,1.66
35051,Cesson-Sévigné,61001,Alençon,3.75
35051,Cesson-Sévigné,63014,Aubière,1.66
35051,Cesson-Sévigné,64024,Anglet,3.33
35051,Cesson-Sévigné,69149,Oullins-Pierre-Bénite,3.75
35051,Cesson-Sévigné,69256,Vaulx-en-Velin,4.07
35051,Cesson-Sévigné,69266,Villeurbanne,2.04
35051,Cesson-Sévigné,69382,Lyon 2e Arrondissement,5.67
35051,Cesson-Sévigné,69384,Lyon 4e Arrondissement,5.0
35051,Cesson-Sévigné,69387,Lyon 7e Arrondissement,1.66
35051,Cesson-Sévigné,71154,Crissey,1.88
35051,Cesson-Sévigné,71259,Ligny-en-Brionnais,1.66
35051,Cesson-Sévigné,75101,Paris 1er Arrondissement,1.2
35051,Cesson-Sévigné,75107,Paris 7e Arrondissement,5.81
35051,Cesson-Sévigné,75108,Paris 8e Arrondissement,1.36
35051,Cesson-Sévigné,75110,Paris 10e Arrondissement,5.42
35051,Cesson-Sévigné,75111,Paris 11e Arrondissement,5.56
35051,Cesson-Sévigné,75113,Paris 13e Arrondissement,3.02
35051,Cesson-Sévigné,75114,Paris 14e Arrondissement,1.47
35051,Cesson-Sévigné,75115,Paris 15e Arrondissement,2.4
35051,Cesson-Sévigné,75116,Paris 16e Arrondissement,11.48
35051,Cesson-Sévigné,75117,Paris 17e Arrondissement,11.54
35051,Cesson-Sévigné,75120,Paris 20e Arrondissement,3.75
35051,Cesson-Sévigné,76167,Cauville-sur-Mer,4.2
35051,Cesson-Sévigné,76351,Le Havre,2.31
35051,Cesson-Sévigné,76540,Rouen,1.36
35051,Cesson-Sévigné,77067,Cesson,4.22
35051,Cesson-Sévigné,77373,Pontault-Combault,1.2
35051,Cesson-Sévigné,78005,Achères,1.36
35051,Cesson-Sévigné,78311,Houilles,13.45
35051,Cesson-Sévigné,78358,Maisons-Laffitte,8.15
35051,Cesson-Sévigné,78361,Mantes-la-Jolie,1.36
35051,Cesson-Sévigné,78650,Le Vésinet,23.25
35051,Cesson-Sévigné,78686,Viroflay,4.42
35051,Cesson-Sévigné,79103,Courlay,1.47
35051,Cesson-Sévigné,79191,Niort,1.88
35051,Cesson-Sévigné,79195,Nueil-les-Aubiers,1.47
35051,Cesson-Sévigné,83062,La Garde,1.66
35051,Cesson-Sévigné,83133,Tanneron,1.36
35051,Cesson-Sévigné,85215,Saint-Fulgent,5.81
35051,Cesson-Sévigné,86066,Châtellerault,0.94
35051,Cesson-Sévigné,88209,Golbey,1.47
35051,Cesson-Sévigné,91272,Gif-sur-Yvette,20.03
35051,Cesson-Sévigné,91471,Orsay,2.95
35051,Cesson-Sévigné,91692,Les Ulis,5.14
35051,Cesson-Sévigné,92004,Asnières-sur-Seine,11.26
35051,Cesson-Sévigné,92024,Clichy,3.75
35051,Cesson-Sévigné,92044,Levallois-Perret,4.42
35051,Cesson-Sévigné,92046,Malakoff,1.88
35051,Cesson-Sévigné,92051,Neuilly-sur-Seine,1.2
35051,Cesson-Sévigné,92062,Puteaux,10.98
35051,Cesson-Sévigné,92063,Rueil-Malmaison,8.87
35051,Cesson-Sévigné,92071,Sceaux,1.66
35051,Cesson-Sévigné,93001,Aubervilliers,1.66
35051,Cesson-Sévigné,93010,Bondy,5.9
35051,Cesson-Sévigné,93031,Épinay-sur-Seine,1.36
35051,Cesson-Sévigné,93051,Noisy-le-Grand,7.51
35051,Cesson-Sévigné,93071,Sevran,5.81
35051,Cesson-Sévigné,94016,Cachan,4.2
35051,Cesson-Sévigné,94022,Choisy-le-Roi,2.87
35051,Cesson-Sévigné,94028,Créteil,1.11
35051,Cesson-Sévigné,94033,Fontenay-sous-Bois,1.66
35051,Cesson-Sévigné,94052,Nogent-sur-Marne,6.94
35051,Cesson-Sévigné,94069,Saint-Maurice,4.2
35051,Cesson-Sévigné,95018,Argenteuil,2.04
35051,Cesson-Sévigné,95127,Cergy,1.36
35051,Cesson-Sévigné,95203,Eaubonne,5.9
35051,Cesson-Sévigné,95218,Éragny,13.45
35051,Cesson-Sévigné,95500,Pontoise,2.33
35051,Cesson-Sévigné,97101,Les Abymes,3.88
35051,Cesson-Sévigné,97407,Le Port,1.66
35051,Cesson-Sévigné,97411,Saint-Denis,1.66
35051,Cesson-Sévigné,97415,Saint-Paul,11.62
35051,Cesson-Sévigné,99999,Résidence antérieure dans un pays étranger,116.77
35055,Chantepie,13098,Saint-Mitre-les-Remparts,2.73
35055,Chantepie,14118,Caen,10.6
35055,Chantepie,18057,Châteaumeillant,0.97
35055,Chantepie,21231,Dijon,2.71
35055,Chantepie,22070,Guingamp,2.73
35055,Chantepie,22136,Loudéac,0.97
35055,Chantepie,22147,Merdrignac,3.13
35055,Chantepie,22175,Plédéliac,3.78
35055,Chantepie,22278,Saint-Brieuc,10.15
35055,Chantepie,27065,Beuzeville,3.78
35055,Chantepie,28061,Brou,2.71
35055,Chantepie,29019,Brest,3.66
35055,Chantepie,29153,Névez,2.51
35055,Chantepie,29160,Plabennec,4.58
35055,Chantepie,35001,Acigné,4.99
35055,Chantepie,35007,Aubigné,7.57
35055,Chantepie,35012,Bain-de-Bretagne,1.05
35055,Chantepie,35016,Baulon,0.97
35055,Chantepie,35032,Bourgbarré,3.89
35055,Chantepie,35047,Bruz,7.95
35055,Chantepie,35051,Cesson-Sévigné,32.31
35055,Chantepie,35055,Chantepie,9382.04
35055,Chantepie,35066,Chartres-de-Bretagne,6.28
35055,Chantepie,35067,Chasné-sur-Illet,5.63
35055,Chantepie,35068,Châteaubourg,5.64
35055,Chantepie,35069,Châteaugiron,8.78
35055,Chantepie,35093,Dinard,4.02
35055,Chantepie,35095,Dol-de-Bretagne,4.99
35055,Chantepie,35096,Domagné,17.27
35055,Chantepie,35099,Domloup,11.86
35055,Chantepie,35115,Fougères,1.94
35055,Chantepie,35126,Guichen,7.3
35055,Chantepie,35136,Janzé,18.76
35055,Chantepie,35152,Liffré,1.05
35055,Chantepie,35162,Louvigné-du-Désert,2.5
35055,Chantepie,35173,Melesse,2.51
35055,Chantepie,35177,La Mézière,2.97
35055,Chantepie,35189,Montgermont,2.5
35055,Chantepie,35204,Nouvoitou,12.09
35055,Chantepie,35206,Noyal-Châtillon-sur-Seiche,7.09
35055,Chantepie,35207,Noyal-sur-Vilaine,8.66
35055,Chantepie,35208,Orgères,0.97
35055,Chantepie,35219,Pipriac,4.58
35055,Chantepie,35220,Piré-Chancé,20.1
35055,Chantepie,35238,Rennes,237.74
35055,Chantepie,35240,Le Rheu,2.97
35055,Chantepie,35245,Romillé,2.51
35055,Chantepie,35250,Saint-Armel,3.13
35055,Chantepie,35278,Saint-Grégoire,12.01
35055,Chantepie,35281,Saint-Jacques-de-la-Lande,3.47
35055,Chantepie,35283,Saint-Jean-sur-Vilaine,1.05
35055,Chantepie,35288,Saint-Malo,2.71
35055,Chantepie,35300,Saint-M'Hervé,3.78
35055,Chantepie,35352,Vern-sur-Seiche,15.59
35055,Chantepie,35355,Vieux-Vy-sur-Couesnon,2.74
35055,Chantepie,35360,Vitré,3.38
35055,Chantepie,37261,Tours,3.15
35055,Chantepie,38185,Grenoble,2.71
35055,Chantepie,44015,Blain,4.99
35055,Chantepie,44047,Couëron,2.73
35055,Chantepie,44067,Guémené-Penfao,1.05
35055,Chantepie,44143,Rezé,5.4
35055,Chantepie,44162,Saint-Herblain,2.71
35055,Chantepie,44165,Saint-Hilaire-de-Clisson,2.91
35055,Chantepie,44204,Thouaré-sur-Loire,2.71
35055,Chantepie,45234,Orléans,4.75
35055,Chantepie,49007,Angers,5.07
35055,Chantepie,49099,Cholet,0.97
35055,Chantepie,50025,Avranches,2.71
35055,Chantepie,50066,Jullouville,1.05
35055,Chantepie,50162,Digosville,3.13
35055,Chantepie,50165,Donville-les-Bains,3.78
35055,Chantepie,50219,Gratot,3.13
35055,Chantepie,50391,Grandparigny,2.71
35055,Chantepie,50484,Saint-Hilaire-du-Harcouët,2.71
35055,Chantepie,51454,Reims,5.07
35055,Chantepie,51613,Verzenay,10.06
35055,Chantepie,53130,Laval,3.13
35055,Chantepie,56032,Campénéac,7.57
35055,Chantepie,56121,Lorient,8.55
35055,Chantepie,56260,Vannes,5.58
35055,Chantepie,59512,Roubaix,12.59
35055,Chantepie,59646,Wasquehal,2.74
35055,Chantepie,60028,Aumont-en-Halatte,3.13
35055,Chantepie,62333,Fiefs,2.5
35055,Chantepie,62560,Marquise,0.97
35055,Chantepie,67482,Strasbourg,11.86
35055,Chantepie,68294,Sainte-Croix-aux-Mines,2.73
35055,Chantepie,69069,Craponne,8.1
35055,Chantepie,69266,Villeurbanne,5.93
35055,Chantepie,70550,Vesoul,2.76
35055,Chantepie,72132,La Ferté-Bernard,2.71
35055,Chantepie,74208,Passy,3.15
35055,Chantepie,75101,Paris 1er Arrondissement,3.78
35055,Chantepie,75117,Paris 17e Arrondissement,2.7
35055,Chantepie,75119,Paris 19e Arrondissement,8.22
35055,Chantepie,78124,Carrières-sur-Seine,2.5
35055,Chantepie,78297,Guyancourt,3.15
35055,Chantepie,78383,Maurepas,5.93
35055,Chantepie,78646,Versailles,13.7
35055,Chantepie,78688,Voisins-le-Bretonneux,8.9
35055,Chantepie,85092,Fontenay-le-Comte,2.74
35055,Chantepie,91235,Fleury-Mérogis,7.32
35055,Chantepie,92073,Suresnes,7.49
35055,Chantepie,93005,Aulnay-sous-Bois,9.99
35055,Chantepie,94016,Cachan,4.58
35055,Chantepie,95018,Argenteuil,0.97
35055,Chantepie,95063,Bezons,3.78
35055,Chantepie,95637,Vauréal,1.94
35055,Chantepie,98818,Nouméa,3.27
35055,Chantepie,99999,Résidence antérieure dans un pays étranger,52.8
35058,La Chapelle-Chaussée,22050,Dinan,4.77
35058,La Chapelle-Chaussée,35024,Betton,26.0
35058,La Chapelle-Chaussée,35051,Cesson-Sévigné,4.77
35058,La Chapelle-Chaussée,35058,La Chapelle-Chaussée,1199.13
35058,La Chapelle-Chaussée,35101,Dourdain,4.77
35058,La Chapelle-Chaussée,35233,Québriac,4.64
35058,La Chapelle-Chaussée,35238,Rennes,4.77
35058,La Chapelle-Chaussée,35258,Saint-Brieuc-des-Iffs,9.54
35058,La Chapelle-Chaussée,35296,Saint-Médard-sur-Ille,9.54
35058,La Chapelle-Chaussée,35317,Saint-Symphorien,26.0
35059,La Chapelle-des-Fougeretz,11207,Loupia,4.94
35059,La Chapelle-des-Fougeretz,17455,La Vallée,5.14
35059,La Chapelle-des-Fougeretz,22213,Plouër-sur-Rance,9.74
35059,La Chapelle-des-Fougeretz,22369,Trémeur,10.29
35059,La Chapelle-des-Fougeretz,31263,Lagardelle-sur-Lèze,5.07
35059,La Chapelle-des-Fougeretz,35059,La Chapelle-des-Fougeretz,4132.91
35059,La Chapelle-des-Fougeretz,35076,Chavagne,5.07
35059,La Chapelle-des-Fougeretz,35107,Ercé-près-Liffré,15.01
35059,La Chapelle-des-Fougeretz,35131,L'Hermitage,10.22
35059,La Chapelle-des-Fougeretz,35144,Langan,5.14
35059,La Chapelle-des-Fougeretz,35173,Melesse,15.01
35059,La Chapelle-des-Fougeretz,35177,La Mézière,10.15
35059,La Chapelle-des-Fougeretz,35189,Montgermont,10.15
35059,La Chapelle-des-Fougeretz,35196,Mordelles,5.14
35059,La Chapelle-des-Fougeretz,35206,Noyal-Châtillon-sur-Seiche,5.07
35059,La Chapelle-des-Fougeretz,35207,Noyal-sur-Vilaine,5.07
35059,La Chapelle-des-Fougeretz,35210,Pacé,29.96
35059,La Chapelle-des-Fougeretz,35238,Rennes,80.7
35059,La Chapelle-des-Fougeretz,35240,Le Rheu,10.01
35059,La Chapelle-des-Fougeretz,35278,Saint-Grégoire,20.36
35059,La Chapelle-des-Fougeretz,35281,Saint-Jacques-de-la-Lande,10.29
35059,La Chapelle-des-Fougeretz,35353,Vezin-le-Coquet,5.0
35059,La Chapelle-des-Fougeretz,35356,Vignoc,10.15
35059,La Chapelle-des-Fougeretz,44003,Ancenis-Saint-Géréon,5.14
35059,La Chapelle-des-Fougeretz,44155,Saint-Colomban,10.15
35059,La Chapelle-des-Fougeretz,44162,Saint-Herblain,5.14
35059,La Chapelle-des-Fougeretz,44209,Treillières,5.07
35059,La Chapelle-des-Fougeretz,49246,Les Ponts-de-Cé,5.07
35059,La Chapelle-des-Fougeretz,56075,Guer,19.74
35059,La Chapelle-des-Fougeretz,91228,Évry-Courcouronnes,5.0
35059,La Chapelle-des-Fougeretz,91661,Villebon-sur-Yvette,24.01
35059,La Chapelle-des-Fougeretz,92023,Clamart,19.74
35059,La Chapelle-des-Fougeretz,95306,Herblay-sur-Seine,5.14
35059,La Chapelle-des-Fougeretz,99999,Résidence antérieure dans un pays étranger,10.15
35065,La Chapelle-Thouarault,35024,Betton,15.15
35065,La Chapelle-Thouarault,35040,Breteil,5.13
35065,La Chapelle-Thouarault,35065,La Chapelle-Thouarault,2038.58
35065,La Chapelle-Thouarault,35080,Cintré,5.09
35065,La Chapelle-Thouarault,35131,L'Hermitage,5.09
35065,La Chapelle-Thouarault,35135,Irodouër,5.13
35065,La Chapelle-Thouarault,35152,Liffré,5.13
35065,La Chapelle-Thouarault,35188,Montfort-sur-Meu,5.09
35065,La Chapelle-Thouarault,35196,Mordelles,10.18
35065,La Chapelle-Thouarault,35238,Rennes,30.62
35065,La Chapelle-Thouarault,35240,Le Rheu,20.03
35065,La Chapelle-Thouarault,35275,Saint-Gilles,20.03
35065,La Chapelle-Thouarault,35286,Saint-Léger-des-Prés,10.18
35065,La Chapelle-Thouarault,37021,Beaumont-Louestault,15.15
35065,La Chapelle-Thouarault,49244,Mauges-sur-Loire,5.09
35065,La Chapelle-Thouarault,49248,Ombrée d'Anjou,5.13
35065,La Chapelle-Thouarault,77274,Marcilly,20.03
35065,La Chapelle-Thouarault,97415,Saint-Paul,10.18
35066,Chartres-de-Bretagne,03094,Creuzier-le-Vieux,4.82
35066,Chartres-de-Bretagne,10357,Saint-Parres-aux-Tertres,9.54
35066,Chartres-de-Bretagne,22278,Saint-Brieuc,4.75
35066,Chartres-de-Bretagne,22325,Saint-Quay-Portrieux,4.82
35066,Chartres-de-Bretagne,22360,Trégueux,9.59
35066,Chartres-de-Bretagne,25056,Besançon,4.82
35066,Chartres-de-Bretagne,27622,Serquigny,4.82
35066,Chartres-de-Bretagne,29019,Brest,19.13
35066,Chartres-de-Bretagne,29233,Quimperlé,4.82
35066,Chartres-de-Bretagne,2A004,Ajaccio,4.82
35066,Chartres-de-Bretagne,34172,Montpellier,4.79
35066,Chartres-de-Bretagne,34202,Pignan,9.64
35066,Chartres-de-Bretagne,35001,Acigné,4.79
35066,Chartres-de-Bretagne,35016,Baulon,4.82
35066,Chartres-de-Bretagne,35024,Betton,9.59
35066,Chartres-de-Bretagne,35027,Boisgervilly,4.79
35066,Chartres-de-Bretagne,35033,Bourg-des-Comptes,4.82
35066,Chartres-de-Bretagne,35037,Bréal-sous-Montfort,38.33
35066,Chartres-de-Bretagne,35047,Bruz,24.05
35066,Chartres-de-Bretagne,35051,Cesson-Sévigné,14.38
35066,Chartres-de-Bretagne,35055,Chantepie,4.82
35066,Chartres-de-Bretagne,35059,La Chapelle-des-Fougeretz,4.79
35066,Chartres-de-Bretagne,35066,Chartres-de-Bretagne,7739.79
35066,Chartres-de-Bretagne,35085,Combourg,4.82
35066,Chartres-de-Bretagne,35088,Corps-Nuds,4.82
35066,Chartres-de-Bretagne,35118,Gahard,4.82
35066,Chartres-de-Bretagne,35126,Guichen,4.77
35066,Chartres-de-Bretagne,35131,L'Hermitage,19.13
35066,Chartres-de-Bretagne,35136,Janzé,9.61
35066,Chartres-de-Bretagne,35173,Melesse,18.98
35066,Chartres-de-Bretagne,35176,Guipry-Messac,4.79
35066,Chartres-de-Bretagne,35189,Montgermont,4.77
35066,Chartres-de-Bretagne,35196,Mordelles,4.79
35066,Chartres-de-Bretagne,35206,Noyal-Châtillon-sur-Seiche,19.15
35066,Chartres-de-Bretagne,35208,Orgères,14.31
35066,Chartres-de-Bretagne,35210,Pacé,4.79
35066,Chartres-de-Bretagne,35212,Pancé,4.79
35066,Chartres-de-Bretagne,35217,Le Pertre,4.79
35066,Chartres-de-Bretagne,35221,Pléchâtel,9.64
35066,Chartres-de-Bretagne,35238,Rennes,215.67
35066,Chartres-de-Bretagne,35240,Le Rheu,4.79
35066,Chartres-de-Bretagne,35264,Saint-Didier,4.79
35066,Chartres-de-Bretagne,35266,Saint-Erblon,9.59
35066,Chartres-de-Bretagne,35281,Saint-Jacques-de-la-Lande,23.95
35066,Chartres-de-Bretagne,35310,Saint-Sauveur-des-Landes,4.82
35066,Chartres-de-Bretagne,35352,Vern-sur-Seiche,4.79
35066,Chartres-de-Bretagne,35353,Vezin-le-Coquet,14.24
35066,Chartres-de-Bretagne,35356,Vignoc,4.79
35066,Chartres-de-Bretagne,35360,Vitré,19.18
35066,Chartres-de-Bretagne,35363,Pont-Péan,33.41
35066,Chartres-de-Bretagne,44109,Nantes,4.82
35066,Chartres-de-Bretagne,44143,Rezé,4.82
35066,Chartres-de-Bretagne,44209,Treillières,4.79
35066,Chartres-de-Bretagne,49099,Cholet,4.82
35066,Chartres-de-Bretagne,50332,Les Moitiers-d'Allonne,4.82
35066,Chartres-de-Bretagne,50502,Saint-Lô,4.82
35066,Chartres-de-Bretagne,53130,Laval,14.38
35066,Chartres-de-Bretagne,56003,Arradon,4.82
35066,Chartres-de-Bretagne,56081,Guiscriff,4.82
35066,Chartres-de-Bretagne,56239,Saint-Vincent-sur-Oust,4.79
35066,Chartres-de-Bretagne,56260,Vannes,4.82
35066,Chartres-de-Bretagne,56263,Sainte-Anne-d'Auray,4.82
35066,Chartres-de-Bretagne,72181,Le Mans,9.61
35066,Chartres-de-Bretagne,77284,Meaux,4.82
35066,Chartres-de-Bretagne,91338,Limours,18.88
35066,Chartres-de-Bretagne,92019,Châtenay-Malabry,14.24
35066,Chartres-de-Bretagne,94017,Champigny-sur-Marne,9.59
35066,Chartres-de-Bretagne,95585,Sarcelles,4.82
35066,Chartres-de-Bretagne,97611,Mamoudzou,9.59
35066,Chartres-de-Bretagne,99999,Résidence antérieure dans un pays étranger,38.26
35076,Chavagne,18211,Saint-Georges-sur-Moulon,18.67
35076,Chavagne,22093,Lamballe-Armor,4.67
35076,Chavagne,22308,Saint-Juvat,9.12
35076,Chavagne,29019,Brest,9.01
35076,Chavagne,29220,Pont-l'Abbé,4.51
35076,Chavagne,35024,Betton,9.12
35076,Chavagne,35037,Bréal-sous-Montfort,4.67
35076,Chavagne,35047,Bruz,22.95
35076,Chavagne,35066,Chartres-de-Bretagne,9.12
35076,Chavagne,35076,Chavagne,4096.38
35076,Chavagne,35116,La Fresnais,4.51
35076,Chavagne,35127,Guignen,4.51
35076,Chavagne,35130,Hédé-Bazouges,9.12
35076,Chavagne,35131,L'Hermitage,13.84
35076,Chavagne,35135,Irodouër,4.83
35076,Chavagne,35139,Laillé,9.12
35076,Chavagne,35187,Monterfil,4.51
35076,Chavagne,35210,Pacé,4.61
35076,Chavagne,35238,Rennes,73.42
35076,Chavagne,35240,Le Rheu,27.46
35076,Chavagne,35281,Saint-Jacques-de-la-Lande,18.23
35076,Chavagne,35318,Saint-Thual,4.83
35076,Chavagne,35335,Thourie,13.84
35076,Chavagne,35337,Tinténiac,13.84
35076,Chavagne,44109,Nantes,4.56
35076,Chavagne,44184,Saint-Nazaire,23.61
35076,Chavagne,49007,Angers,9.06
35076,Chavagne,56067,Grand-Champ,4.83
35076,Chavagne,56090,Inzinzac-Lochrist,4.51
35076,Chavagne,56091,Josselin,4.61
35076,Chavagne,60636,Thourotte,4.51
35076,Chavagne,69387,Lyon 7e Arrondissement,4.67
35076,Chavagne,78646,Versailles,18.67
35076,Chavagne,81225,Rivières,4.83
35076,Chavagne,92012,Boulogne-Billancourt,4.51
35076,Chavagne,93006,Bagnolet,9.12
35076,Chavagne,97411,Saint-Denis,4.51
35076,Chavagne,99999,Résidence antérieure dans un pays étranger,4.61
35079,Chevaigné,35007,Aubigné,14.76
35079,Chevaigné,35024,Betton,5.23
35079,Chevaigné,35079,Chevaigné,2179.96
35079,Chevaigné,35152,Liffré,10.3
35079,Chevaigné,35206,Noyal-Châtillon-sur-Seiche,9.84
35079,Chevaigné,35238,Rennes,30.05
35079,Chevaigné,35251,Saint-Aubin-d'Aubigné,10.3
35079,Chevaigné,35278,Saint-Grégoire,10.14
35079,Chevaigné,35312,Saint-Senoux,30.43
35079,Chevaigné,35334,Thorigné-Fouillard,5.23
35079,Chevaigné,49021,Beaufort-en-Anjou,24.6
35079,Chevaigné,72181,Le Mans,19.98
35079,Chevaigné,75117,Paris 17e Arrondissement,5.07
35079,Chevaigné,93048,Montreuil,19.98
35080,Cintré,29019,Brest,5.25
35080,Cintré,35037,Bréal-sous-Montfort,36.74
35080,Cintré,35080,Cintré,2246.91
35080,Cintré,35115,Fougères,5.21
35080,Cintré,35131,L'Hermitage,31.38
35080,Cintré,35196,Mordelles,73.26
35080,Cintré,35238,Rennes,47.33
35080,Cintré,35240,Le Rheu,31.38
35080,Cintré,35353,Vezin-le-Coquet,31.58
35080,Cintré,44107,Mouzeil,26.34
35080,Cintré,44109,Nantes,5.25
35080,Cintré,50487,Saint-James,5.19
35080,Cintré,53130,Laval,5.23
35080,Cintré,59316,Houplin-Ancoisne,41.99
35080,Cintré,64260,Hendaye,5.19
35081,Clayes,35065,La Chapelle-Thouarault,15.85
35081,Clayes,35081,Clayes,831.39
35081,Clayes,35238,Rennes,51.17
35081,Clayes,35275,Saint-Gilles,10.78
35081,Clayes,64102,Bayonne,10.78
35081,Clayes,76552,Sainte-Adresse,5.18
35081,Clayes,92064,Saint-Cloud,10.57
35088,Corps-Nuds,22050,Dinan,4.64
35088,Corps-Nuds,25580,Valentigney,9.55
35088,Corps-Nuds,29153,Névez,9.55
35088,Corps-Nuds,35032,Bourgbarré,9.55
35088,Corps-Nuds,35054,Chanteloup,14.59
35088,Corps-Nuds,35066,Chartres-de-Bretagne,4.91
35088,Corps-Nuds,35088,Corps-Nuds,3231.96
35088,Corps-Nuds,35136,Janzé,34.38
35088,Corps-Nuds,35139,Laillé,15.14
35088,Corps-Nuds,35152,Liffré,5.05
35088,Corps-Nuds,35207,Noyal-sur-Vilaine,9.82
35088,Corps-Nuds,35210,Pacé,20.18
35088,Corps-Nuds,35238,Rennes,35.48
35088,Corps-Nuds,35239,Retiers,24.83
35088,Corps-Nuds,35262,Sainte-Colombe,4.77
35088,Corps-Nuds,35333,Le Theil-de-Bretagne,20.18
35088,Corps-Nuds,49328,Saumur,4.91
35088,Corps-Nuds,58112,La Fermeté,14.72
35088,Corps-Nuds,91086,Bondoufle,9.55
35088,Corps-Nuds,99999,Résidence antérieure dans un pays étranger,14.59
35120,Gévezé,08363,Revin,5.55
35120,Gévezé,14076,Blainville-sur-Orne,5.65
35120,Gévezé,22259,Quévert,16.36
35120,Gévezé,30189,Nîmes,5.55
35120,Gévezé,33080,Cadaujac,16.36
35120,Gévezé,33314,Pauillac,5.65
35120,Gévezé,35001,Acigné,10.91
35120,Gévezé,35024,Betton,33.3
35120,Gévezé,35050,Cardroc,21.43
35120,Gévezé,35051,Cesson-Sévigné,16.75
35120,Gévezé,35059,La Chapelle-des-Fougeretz,21.43
35120,Gévezé,35066,Chartres-de-Bretagne,5.55
35120,Gévezé,35076,Chavagne,26.98
35120,Gévezé,35079,Chevaigné,5.55
35120,Gévezé,35085,Combourg,16.36
35120,Gévezé,35115,Fougères,5.45
35120,Gévezé,35120,Gévezé,5175.77
35120,Gévezé,35128,Guipel,5.45
35120,Gévezé,35131,L'Hermitage,5.55
35120,Gévezé,35135,Irodouër,11.1
35120,Gévezé,35146,Langouet,37.62
35120,Gévezé,35173,Melesse,37.79
35120,Gévezé,35177,La Mézière,11.3
35120,Gévezé,35189,Montgermont,11.1
35120,Gévezé,35193,Montreuil-le-Gast,11.1
35120,Gévezé,35206,Noyal-Châtillon-sur-Seiche,5.55
35120,Gévezé,35210,Pacé,55.31
35120,Gévezé,35223,Plélan-le-Grand,10.91
35120,Gévezé,35233,Québriac,31.97
35120,Gévezé,35238,Rennes,71.19
35120,Gévezé,35281,Saint-Jacques-de-la-Lande,10.91
35120,Gévezé,35296,Saint-Médard-sur-Ille,5.55
35120,Gévezé,35315,Saint-Sulpice-la-Forêt,5.55
35120,Gévezé,35334,Thorigné-Fouillard,5.65
35120,Gévezé,35343,Tresbœuf,5.65
