metropole,code_commune,nom_commune,annee,indicateur_occupation,valeur
Rennes,35032,Bourgbarré,2022,VSEV_UNDER_OCC,762.84958
Saint-Etienne,42085,Doizieux,2022,MOD_UNDER_OCC,91.16471
Montpellier,34116,Grabels,2022,STD_OCC,1174.86798
Rennes,35076,Chavagne,2022,SEV_OVER_OCC,16.26427
Rennes,35032,Bourgbarré,2022,MOD_OVER_OCC,32.66871
Rouen,76558,Saint-Aubin-Celloville,2022,SEV_UNDER_OCC,123.70997
Grenoble,38540,Veurey-Voroize,2022,SEV_OVER_OCC,0.0
Grenoble,38325,Proveysieux,2022,MOD_UNDER_OCC,39.84462
Grenoble,38325,Proveysieux,2022,VSEV_UNDER_OCC,85.90595
Grenoble,38478,Séchilienne,2022,MOD_UNDER_OCC,54.67327
Rouen,76558,Saint-Aubin-Celloville,2022,STD_OCC,34.75141
Saint-Etienne,42085,Doizieux,2022,VSEV_UNDER_OCC,126.61765
Saint-Etienne,42207,Saint-Chamond,2022,SEV_UNDER_OCC,3600.19102
Saint-Etienne,42085,Doizieux,2022,SEV_OVER_OCC,0.0
Saint-Etienne,42044,Le Chambon-Feugerolles,2022,SEV_UNDER_OCC,1260.19544
Grenoble,38059,Brié-et-Angonnes,2022,SEV_UNDER_OCC,244.20648
Grenoble,38059,Brié-et-Angonnes,2022,STD_OCC,89.7085
Montpellier,34116,Grabels,2022,MOD_UNDER_OCC,914.89719
Montpellier,34164,Montaud,2022,SEV_OVER_OCC,0.0
Grenoble,38325,Proveysieux,2022,MOD_OVER_OCC,0.0
Grenoble,38229,Meylan,2022,MOD_OVER_OCC,530.40336
Saint-Etienne,42207,Saint-Chamond,2022,STD_OCC,3629.5677
Grenoble,38325,Proveysieux,2022,SEV_OVER_OCC,0.0
Grenoble,38325,Proveysieux,2022,SEV_UNDER_OCC,75.25509
Grenoble,38478,Séchilienne,2022,SEV_OVER_OCC,0.0
Saint-Etienne,42207,Saint-Chamond,2022,MOD_UNDER_OCC,5088.80518
Grenoble,38540,Veurey-Voroize,2022,VSEV_UNDER_OCC,185.25419
Grenoble,38325,Proveysieux,2022,STD_OCC,14.98024
Grenoble,38229,Meylan,2022,STD_OCC,1963.52836
Grenoble,38540,Veurey-Voroize,2022,MOD_OVER_OCC,9.04014
Saint-Etienne,42085,Doizieux,2022,MOD_OVER_OCC,0.0
Rennes,35076,Chavagne,2022,STD_OCC,390.8292
Grenoble,38059,Brié-et-Angonnes,2022,MOD_OVER_OCC,19.93522
Grenoble,38478,Séchilienne,2022,VSEV_UNDER_OCC,134.19802
Montpellier,34164,Montaud,2022,VSEV_UNDER_OCC,131.07667
Rouen,76558,Saint-Aubin-Celloville,2022,MOD_OVER_OCC,4.9603
Saint-Etienne,42044,Le Chambon-Feugerolles,2022,VSEV_UNDER_OCC,803.43319
Rennes,35281,Saint-Jacques-de-la-Lande,2022,MOD_OVER_OCC,434.97688
Montpellier,34164,Montaud,2022,MOD_UNDER_OCC,98.80315
Grenoble,38059,Brié-et-Angonnes,2022,SEV_OVER_OCC,0.0
Rennes,35032,Bourgbarré,2022,SEV_UNDER_OCC,355.93341
Montpellier,34164,Montaud,2022,MOD_OVER_OCC,15.87287
Grenoble,38478,Séchilienne,2022,SEV_UNDER_OCC,173.9604
Saint-Etienne,42044,Le Chambon-Feugerolles,2022,MOD_UNDER_OCC,1754.41369
Rennes,35281,Saint-Jacques-de-la-Lande,2022,VSEV_UNDER_OCC,884.70113
Grenoble,38229,Meylan,2022,SEV_UNDER_OCC,1843.23237
Saint-Etienne,42207,Saint-Chamond,2022,VSEV_UNDER_OCC,2677.27551
Saint-Etienne,42207,Saint-Chamond,2022,SEV_OVER_OCC,104.20491
Montpellier,34116,Grabels,2022,MOD_OVER_OCC,759.91461
Saint-Etienne,42044,Le Chambon-Feugerolles,2022,STD_OCC,1073.47825
Montpellier,34164,Montaud,2022,STD_OCC,54.92196
Rennes,35032,Bourgbarré,2022,STD_OCC,233.36306
Rennes,35281,Saint-Jacques-de-la-Lande,2022,SEV_OVER_OCC,11.21076
Saint-Etienne,42044,Le Chambon-Feugerolles,2022,MOD_OVER_OCC,219.19313
Rennes,35076,Chavagne,2022,VSEV_UNDER_OCC,677.42008
Rennes,35281,Saint-Jacques-de-la-Lande,2022,MOD_UNDER_OCC,2169.62956
Rennes,35076,Chavagne,2022,SEV_UNDER_OCC,371.67227
Saint-Etienne,42044,Le Chambon-Feugerolles,2022,SEV_OVER_OCC,28.69309
Rennes,35281,Saint-Jacques-de-la-Lande,2022,STD_OCC,2201.71311
Grenoble,38540,Veurey-Voroize,2022,SEV_UNDER_OCC,171.62362
Grenoble,38540,Veurey-Voroize,2022,STD_OCC,75.68719
Rennes,35076,Chavagne,2022,MOD_OVER_OCC,37.22937
Rennes,35281,Saint-Jacques-de-la-Lande,2022,SEV_UNDER_OCC,1032.55662
Rouen,76558,Saint-Aubin-Celloville,2022,MOD_UNDER_OCC,64.73051
Grenoble,38059,Brié-et-Angonnes,2022,MOD_UNDER_OCC,144.53036
Grenoble,38229,Meylan,2022,VSEV_UNDER_OCC,2168.47783
Grenoble,38478,Séchilienne,2022,MOD_OVER_OCC,4.9703
Montpellier,34116,Grabels,2022,SEV_OVER_OCC,34.99607
Montpellier,34116,Grabels,2022,VSEV_UNDER_OCC,864.90281
Saint-Etienne,42085,Doizieux,2022,STD_OCC,65.84118
Grenoble,38229,Meylan,2022,SEV_OVER_OCC,28.67003
Rennes,35032,Bourgbarré,2022,SEV_OVER_OCC,4.64829
Rennes,35120,Gévezé,2022,SEV_OVER_OCC,0.0
Grenoble,38562,Vizille,2022,VSEV_UNDER_OCC,481.03537
Rouen,76484,Oissel,2022,SEV_OVER_OCC,29.76966
Grenoble,38200,Jarrie,2022,VSEV_UNDER_OCC,562.41136
Montpellier,34088,Cournonterral,2016,STD_OCC,531.12505
Grenoble,38200,Jarrie,2022,MOD_OVER_OCC,36.66741
Montpellier,34088,Cournonterral,2016,VSEV_UNDER_OCC,569.06255
Rennes,35024,Betton,2022,STD_OCC,1074.01551
Saint-Etienne,42099,Fraisses,2016,MOD_OVER_OCC,45.14504
Rennes,35120,Gévezé,2022,MOD_UNDER_OCC,588.34404
Rennes,35250,Saint-Armel,2016,SEV_UNDER_OCC,193.24458
Rouen,76484,Oissel,2022,STD_OCC,1072.47424
Saint-Etienne,42100,La Gimond,2022,SEV_OVER_OCC,0.0
Rouen,76631,Saint-Paër,2022,SEV_OVER_OCC,0.0
Rouen,76513,Quevillon,2022,STD_OCC,23.37239
Rennes,35120,Gévezé,2022,VSEV_UNDER_OCC,930.52049
Rennes,35080,Cintré,2016,SEV_OVER_OCC,9.94749
Grenoble,38185,Grenoble,2016,STD_OCC,27443.3714
Rouen,76108,Bois-Guillaume,2022,STD_OCC,1036.416
Rouen,76484,Oissel,2022,MOD_OVER_OCC,279.33344
Rennes,35024,Betton,2022,SEV_OVER_OCC,2.65376
Saint-Etienne,42222,Saint-Galmier,2016,VSEV_UNDER_OCC,745.0
Grenoble,38185,Grenoble,2016,VSEV_UNDER_OCC,5711.03426
Rennes,35080,Cintré,2016,VSEV_UNDER_OCC,355.01757
Rouen,76088,Berville-sur-Seine,2016,SEV_UNDER_OCC,55.53235
Grenoble,38185,Grenoble,2016,MOD_OVER_OCC,15380.15112
Saint-Etienne,42222,Saint-Galmier,2016,MOD_OVER_OCC,55.0
Montpellier,34088,Cournonterral,2016,SEV_OVER_OCC,4.74219
Rennes,35120,Gévezé,2022,SEV_UNDER_OCC,526.51339
Rennes,35080,Cintré,2016,MOD_OVER_OCC,10.16793
Grenoble,38126,Corenc,2022,SEV_UNDER_OCC,232.00315
Grenoble,38562,Vizille,2022,STD_OCC,905.37473
Rouen,76474,Notre-Dame-de-Bondeville,2022,STD_OCC,633.93956
Rennes,35250,Saint-Armel,2016,STD_OCC,193.07837
Grenoble,38562,Vizille,2022,SEV_OVER_OCC,9.8794
Rennes,35245,Romillé,2022,SEV_UNDER_OCC,381.00828
Saint-Etienne,42311,La Tour-en-Jarez,2022,STD_OCC,69.82568
Rouen,76513,Quevillon,2022,MOD_OVER_OCC,0.0
Grenoble,38200,Jarrie,2022,SEV_OVER_OCC,0.0
Saint-Etienne,42311,La Tour-en-Jarez,2022,MOD_OVER_OCC,0.0
Rennes,35245,Romillé,2022,SEV_OVER_OCC,0.0
Rennes,35024,Betton,2022,SEV_UNDER_OCC,864.7637
Saint-Etienne,42005,Andrézieux-Bouthéon,2022,VSEV_UNDER_OCC,985.70071
Rouen,76484,Oissel,2022,VSEV_UNDER_OCC,872.64544
Rennes,35245,Romillé,2022,MOD_OVER_OCC,20.14346
Rennes,35245,Romillé,2022,VSEV_UNDER_OCC,685.49864
Saint-Etienne,42307,Tartaras,2016,SEV_OVER_OCC,0.0
Grenoble,38200,Jarrie,2022,MOD_UNDER_OCC,404.83377
Rennes,35245,Romillé,2022,MOD_UNDER_OCC,344.85589
Grenoble,38126,Corenc,2022,SEV_OVER_OCC,0.0
Rouen,76108,Bois-Guillaume,2022,MOD_UNDER_OCC,1413.80246
Grenoble,38126,Corenc,2022,VSEV_UNDER_OCC,959.70012
Rouen,76108,Bois-Guillaume,2022,VSEV_UNDER_OCC,2308.65101
Saint-Etienne,42099,Fraisses,2016,VSEV_UNDER_OCC,396.27317
Rouen,76631,Saint-Paër,2022,MOD_OVER_OCC,0.0
Saint-Etienne,42100,La Gimond,2022,SEV_UNDER_OCC,35.48754
Rennes,35351,Le Verger,2022,MOD_OVER_OCC,11.04348
Rouen,76474,Notre-Dame-de-Bondeville,2022,SEV_UNDER_OCC,679.5337
Montpellier,34088,Cournonterral,2016,MOD_OVER_OCC,151.75001
Rennes,35250,Saint-Armel,2016,MOD_OVER_OCC,5.72687
Rennes,35351,Le Verger,2022,VSEV_UNDER_OCC,206.66288
Rennes,35250,Saint-Armel,2016,MOD_UNDER_OCC,156.76995
Rouen,76513,Quevillon,2022,MOD_UNDER_OCC,50.20272
Saint-Etienne,42222,Saint-Galmier,2016,MOD_UNDER_OCC,590.0
Rennes,35024,Betton,2022,MOD_UNDER_OCC,1105.21499
Rennes,35250,Saint-Armel,2016,SEV_OVER_OCC,0.0
Rouen,76088,Berville-sur-Seine,2016,MOD_UNDER_OCC,60.49566
Rennes,35024,Betton,2022,VSEV_UNDER_OCC,2298.75564
Rouen,76474,Notre-Dame-de-Bondeville,2022,SEV_OVER_OCC,9.34967
Rennes,35024,Betton,2022,MOD_OVER_OCC,160.19402
Rouen,76108,Bois-Guillaume,2022,MOD_OVER_OCC,269.76727
Saint-Etienne,42307,Tartaras,2016,SEV_UNDER_OCC,98.47454
Rouen,76631,Saint-Paër,2022,STD_OCC,81.54302
Grenoble,38562,Vizille,2022,MOD_UNDER_OCC,1013.33151
Grenoble,38562,Vizille,2022,SEV_UNDER_OCC,673.28919
Rouen,76513,Quevillon,2022,SEV_UNDER_OCC,62.00448
Montpellier,34088,Cournonterral,2016,MOD_UNDER_OCC,597.51568
Saint-Etienne,42100,La Gimond,2022,STD_OCC,4.99552
Rouen,76631,Saint-Paër,2022,MOD_UNDER_OCC,85.88027
Saint-Etienne,42099,Fraisses,2016,SEV_OVER_OCC,0.0
Saint-Etienne,42222,Saint-Galmier,2016,STD_OCC,310.0
Rouen,76484,Oissel,2022,SEV_UNDER_OCC,1082.40559
Grenoble,38200,Jarrie,2022,STD_OCC,279.82715
Saint-Etienne,42005,Andrézieux-Bouthéon,2022,MOD_UNDER_OCC,1338.4689
Saint-Etienne,42099,Fraisses,2016,STD_OCC,200.64464
Rouen,76108,Bois-Guillaume,2022,SEV_UNDER_OCC,1391.94741
Saint-Etienne,42005,Andrézieux-Bouthéon,2022,SEV_UNDER_OCC,1120.25105
Rennes,35245,Romillé,2022,STD_OCC,249.56083
Rouen,76474,Notre-Dame-de-Bondeville,2022,VSEV_UNDER_OCC,817.80534
Saint-Etienne,42222,Saint-Galmier,2016,SEV_OVER_OCC,10.0
Rouen,76631,Saint-Paër,2022,SEV_UNDER_OCC,174.21977
Rennes,35250,Saint-Armel,2016,VSEV_UNDER_OCC,257.50818
Rennes,35120,Gévezé,2022,MOD_OVER_OCC,22.01386
Rennes,35351,Le Verger,2022,SEV_UNDER_OCC,168.47597
Rennes,35080,Cintré,2016,MOD_UNDER_OCC,174.25637
Saint-Etienne,42307,Tartaras,2016,STD_OCC,50.94141
Rouen,76088,Berville-sur-Seine,2016,VSEV_UNDER_OCC,79.81456
Rouen,76088,Berville-sur-Seine,2016,MOD_OVER_OCC,0.0
Montpellier,34088,Cournonterral,2016,SEV_UNDER_OCC,592.77349
Saint-Etienne,42005,Andrézieux-Bouthéon,2022,SEV_OVER_OCC,26.75168
Rouen,76474,Notre-Dame-de-Bondeville,2022,MOD_OVER_OCC,97.83444
Saint-Etienne,42311,La Tour-en-Jarez,2022,MOD_UNDER_OCC,114.74362
Saint-Etienne,42222,Saint-Galmier,2016,SEV_UNDER_OCC,620.0
Grenoble,38185,Grenoble,2016,MOD_UNDER_OCC,22436.76169
Rouen,76631,Saint-Paër,2022,VSEV_UNDER_OCC,195.30993
Saint-Etienne,42311,La Tour-en-Jarez,2022,VSEV_UNDER_OCC,179.94185
Saint-Etienne,42005,Andrézieux-Bouthéon,2022,MOD_OVER_OCC,127.62058
Saint-Etienne,42005,Andrézieux-Bouthéon,2022,STD_OCC,747.69123
Rennes,35080,Cintré,2016,SEV_UNDER_OCC,184.63185
Rouen,76474,Notre-Dame-de-Bondeville,2022,MOD_UNDER_OCC,957.60724
Rennes,35351,Le Verger,2022,SEV_OVER_OCC,0.0
Rouen,76484,Oissel,2022,MOD_UNDER_OCC,1595.67407
Grenoble,38200,Jarrie,2022,SEV_UNDER_OCC,373.37187
Saint-Etienne,42307,Tartaras,2016,VSEV_UNDER_OCC,57.05003
Rennes,35080,Cintré,2016,STD_OCC,92.98638
Saint-Etienne,42100,La Gimond,2022,MOD_OVER_OCC,0.0
Saint-Etienne,42307,Tartaras,2016,MOD_OVER_OCC,0.0
Grenoble,38185,Grenoble,2016,SEV_OVER_OCC,620.083
Saint-Etienne,42307,Tartaras,2016,MOD_UNDER_OCC,86.98491
Rennes,35059,La Chapelle-des-Fougeretz,2011,SEV_OVER_OCC,4.13592
Rouen,76108,Bois-Guillaume,2011,STD_OCC,1543.59906
Rennes,35245,Romillé,2011,SEV_UNDER_OCC,356.20752
Rennes,35245,Romillé,2011,SEV_OVER_OCC,3.95786
Saint-Etienne,42123,Lorette,2011,SEV_OVER_OCC,15.6391
Rennes,35059,La Chapelle-des-Fougeretz,2011,MOD_OVER_OCC,38.61414
Grenoble,38200,Jarrie,2011,SEV_UNDER_OCC,403.60976
Saint-Etienne,42093,Farnay,2011,MOD_UNDER_OCC,151.21235
Grenoble,38388,Saint-Georges-de-Commiers,2011,STD_OCC,98.56311
Saint-Etienne,42093,Farnay,2011,STD_OCC,44.95502
Saint-Etienne,42083,Dargoire,2011,SEV_OVER_OCC,0.0
Rouen,76513,Quevillon,2011,MOD_UNDER_OCC,50.87708
Saint-Etienne,42031,Caloire,2011,MOD_OVER_OCC,3.93084
Rouen,76457,Moulineaux,2011,VSEV_UNDER_OCC,86.29494
Grenoble,38388,Saint-Georges-de-Commiers,2011,MOD_UNDER_OCC,197.12621
Grenoble,38309,Poisat,2022,STD_OCC,152.42002
Saint-Etienne,42092,L'Étrat,2022,SEV_OVER_OCC,0.0
Saint-Etienne,42305,La Talaudière,2022,SEV_OVER_OCC,5.2507
Grenoble,38309,Poisat,2022,MOD_OVER_OCC,57.28256
Rennes,35196,Mordelles,2022,MOD_UNDER_OCC,907.80519
Grenoble,38279,Notre-Dame-de-Mésage,2022,STD_OCC,23.98319
Saint-Etienne,42186,Rive-de-Gier,2022,SEV_OVER_OCC,29.51798
Grenoble,38309,Poisat,2022,SEV_UNDER_OCC,167.2779
Rouen,76116,Boos,2022,MOD_OVER_OCC,34.54321
Rouen,76319,Grand-Couronne,2022,VSEV_UNDER_OCC,1118.48963
Grenoble,38279,Notre-Dame-de-Mésage,2022,VSEV_UNDER_OCC,224.53717
Saint-Etienne,42270,Saint-Paul-en-Cornillon,2022,SEV_UNDER_OCC,124.67202
Montpellier,34087,Cournonsec,2022,MOD_UNDER_OCC,329.02037
Montpellier,34337,Villeneuve-lès-Maguelone,2022,STD_OCC,923.03536
Saint-Etienne,42092,L'Étrat,2022,STD_OCC,217.26609
Grenoble,38445,Saint-Pierre-de-Mésage,2022,SEV_OVER_OCC,0.0
Grenoble,38445,Saint-Pierre-de-Mésage,2022,SEV_UNDER_OCC,68.92955
Montpellier,34129,Lattes,2022,MOD_OVER_OCC,596.18453
Grenoble,38445,Saint-Pierre-de-Mésage,2022,MOD_OVER_OCC,10.24854
Grenoble,38158,Eybens,2022,VSEV_UNDER_OCC,810.70708
Montpellier,34337,Villeneuve-lès-Maguelone,2022,MOD_OVER_OCC,256.31728
Grenoble,38188,Herbeys,2022,SEV_UNDER_OCC,82.66621
Montpellier,34256,Saint-Geniès-des-Mourgues,2022,STD_OCC,98.62632
Saint-Etienne,42270,Saint-Paul-en-Cornillon,2022,MOD_OVER_OCC,9.92425
Montpellier,34129,Lattes,2022,SEV_OVER_OCC,28.32672
Rouen,76367,Houppeville,2022,SEV_UNDER_OCC,227.44881
Grenoble,38281,Noyarey,2022,MOD_OVER_OCC,43.7194
Montpellier,34087,Cournonsec,2022,MOD_OVER_OCC,64.04693
Grenoble,38281,Noyarey,2022,STD_OCC,146.52572
Saint-Etienne,42305,La Talaudière,2022,SEV_UNDER_OCC,801.34335
Rouen,76319,Grand-Couronne,2022,MOD_OVER_OCC,214.71006
Grenoble,38279,Notre-Dame-de-Mésage,2022,SEV_UNDER_OCC,131.20606
Saint-Etienne,42270,Saint-Paul-en-Cornillon,2022,STD_OCC,64.87849
Montpellier,34087,Cournonsec,2022,SEV_UNDER_OCC,405.78149
Grenoble,38188,Herbeys,2022,MOD_UNDER_OCC,88.11017
Grenoble,38158,Eybens,2022,MOD_OVER_OCC,305.31847
Rouen,76319,Grand-Couronne,2022,SEV_OVER_OCC,14.97977
Montpellier,34057,Castelnau-le-Lez,2022,STD_OCC,4257.38884
Montpellier,34057,Castelnau-le-Lez,2022,MOD_UNDER_OCC,2905.62978
Montpellier,34129,Lattes,2022,MOD_UNDER_OCC,1929.3547
Saint-Etienne,42092,L'Étrat,2022,MOD_UNDER_OCC,327.92336
Montpellier,34057,Castelnau-le-Lez,2022,SEV_OVER_OCC,76.22478
Saint-Etienne,42092,L'Étrat,2022,VSEV_UNDER_OCC,486.9957
Montpellier,34256,Saint-Geniès-des-Mourgues,2022,MOD_UNDER_OCC,216.59424
Montpellier,34129,Lattes,2022,STD_OCC,2431.15375
Grenoble,38472,Sarcenas,2022,SEV_OVER_OCC,0.0
Grenoble,38188,Herbeys,2022,STD_OCC,41.06814
Rouen,76116,Boos,2022,VSEV_UNDER_OCC,535.97569
Montpellier,34057,Castelnau-le-Lez,2022,SEV_UNDER_OCC,1735.30307
Rouen,76116,Boos,2022,MOD_UNDER_OCC,368.55764
Saint-Etienne,42316,Unieux,2022,SEV_OVER_OCC,19.96634
Grenoble,38158,Eybens,2022,MOD_UNDER_OCC,1231.92586
Saint-Etienne,42270,Saint-Paul-en-Cornillon,2022,VSEV_UNDER_OCC,220.55109
Rouen,76575,Saint-Étienne-du-Rouvray,2022,MOD_OVER_OCC,1380.80464
Saint-Etienne,42270,Saint-Paul-en-Cornillon,2022,SEV_OVER_OCC,0.0
Saint-Etienne,42305,La Talaudière,2022,STD_OCC,562.66572
Montpellier,34256,Saint-Geniès-des-Mourgues,2022,SEV_UNDER_OCC,231.52643
Grenoble,38279,Notre-Dame-de-Mésage,2022,MOD_UNDER_OCC,98.27201
Montpellier,34057,Castelnau-le-Lez,2022,VSEV_UNDER_OCC,2474.33428
Saint-Etienne,42186,Rive-de-Gier,2022,VSEV_UNDER_OCC,803.73419
Saint-Etienne,42186,Rive-de-Gier,2022,MOD_OVER_OCC,304.22956
Montpellier,34256,Saint-Geniès-des-Mourgues,2022,MOD_OVER_OCC,9.8162
Grenoble,38158,Eybens,2022,STD_OCC,1138.18022
Saint-Etienne,42316,Unieux,2022,STD_OCC,545.60179
Grenoble,38309,Poisat,2022,MOD_UNDER_OCC,202.28291
Montpellier,34123,Juvignac,2022,VSEV_UNDER_OCC,1432.4313
Montpellier,34129,Lattes,2022,SEV_UNDER_OCC,1746.44645
Saint-Etienne,42316,Unieux,2022,MOD_UNDER_OCC,1202.97823
Montpellier,34337,Villeneuve-lès-Maguelone,2022,VSEV_UNDER_OCC,888.6515
Rennes,35196,Mordelles,2022,SEV_OVER_OCC,50.15584
Montpellier,34256,Saint-Geniès-des-Mourgues,2022,SEV_OVER_OCC,0.0
Saint-Etienne,42305,La Talaudière,2022,VSEV_UNDER_OCC,605.48372
Montpellier,34337,Villeneuve-lès-Maguelone,2022,MOD_UNDER_OCC,1125.5073
Rouen,76575,Saint-Étienne-du-Rouvray,2022,VSEV_UNDER_OCC,1862.96634
Grenoble,38188,Herbeys,2022,SEV_OVER_OCC,0.0
Montpellier,34259,Saint-Georges-d'Orques,2022,STD_OCC,474.33159
Grenoble,38445,Saint-Pierre-de-Mésage,2022,STD_OCC,39.81416
Montpellier,34123,Juvignac,2022,STD_OCC,1744.43198
Montpellier,34087,Cournonsec,2022,SEV_OVER_OCC,5.10529
Grenoble,38188,Herbeys,2022,VSEV_UNDER_OCC,353.11714
Saint-Etienne,42092,L'Étrat,2022,SEV_UNDER_OCC,264.47142
Rouen,76116,Boos,2022,STD_OCC,172.52569
Saint-Etienne,42270,Saint-Paul-en-Cornillon,2022,MOD_UNDER_OCC,135.21399
Montpellier,34256,Saint-Geniès-des-Mourgues,2022,VSEV_UNDER_OCC,331.5249
Rouen,76116,Boos,2022,SEV_OVER_OCC,0.0
Rouen,76367,Houppeville,2022,SEV_OVER_OCC,0.0
Grenoble,38472,Sarcenas,2022,SEV_UNDER_OCC,29.06977
Saint-Etienne,42305,La Talaudière,2022,MOD_UNDER_OCC,1006.72243
Montpellier,34087,Cournonsec,2022,VSEV_UNDER_OCC,276.95717
Saint-Etienne,42092,L'Étrat,2022,MOD_OVER_OCC,31.64519
Montpellier,34129,Lattes,2022,VSEV_UNDER_OCC,1997.38513
Rouen,76367,Houppeville,2022,MOD_OVER_OCC,10.4206
Rouen,76367,Houppeville,2022,STD_OCC,35.2948
Grenoble,38158,Eybens,2022,SEV_OVER_OCC,31.06786
Grenoble,38281,Noyarey,2022,SEV_OVER_OCC,4.91348
Rouen,76367,Houppeville,2022,VSEV_UNDER_OCC,664.15939
Saint-Etienne,42316,Unieux,2022,MOD_OVER_OCC,128.61748
Grenoble,38281,Noyarey,2022,SEV_UNDER_OCC,220.73353
Rouen,76575,Saint-Étienne-du-Rouvray,2022,SEV_UNDER_OCC,2626.17176
Rouen,76319,Grand-Couronne,2022,SEV_UNDER_OCC,893.79305
Montpellier,34057,Castelnau-le-Lez,2022,MOD_OVER_OCC,1470.98984
Rennes,35196,Mordelles,2022,MOD_OVER_OCC,95.2961
Montpellier,34123,Juvignac,2022,MOD_OVER_OCC,504.80959
Grenoble,38472,Sarcenas,2022,MOD_UNDER_OCC,17.44186
Grenoble,38281,Noyarey,2022,VSEV_UNDER_OCC,319.08956
Grenoble,38279,Notre-Dame-de-Mésage,2022,SEV_OVER_OCC,0.0
Montpellier,34123,Juvignac,2022,MOD_UNDER_OCC,1573.65638
Rouen,76575,Saint-Étienne-du-Rouvray,2022,STD_OCC,2655.73884
Montpellier,34123,Juvignac,2022,SEV_UNDER_OCC,999.55685
Grenoble,38281,Noyarey,2022,MOD_UNDER_OCC,200.23662
Grenoble,38472,Sarcenas,2022,STD_OCC,5.81395
Grenoble,38445,Saint-Pierre-de-Mésage,2022,MOD_UNDER_OCC,64.3958
Grenoble,38279,Notre-Dame-de-Mésage,2022,MOD_OVER_OCC,5.18949
Montpellier,34337,Villeneuve-lès-Maguelone,2022,SEV_OVER_OCC,25.28008
Grenoble,38309,Poisat,2022,SEV_OVER_OCC,0.0
Rouen,76319,Grand-Couronne,2022,MOD_UNDER_OCC,1028.61774
Montpellier,34087,Cournonsec,2022,STD_OCC,279.87586
Rouen,76575,Saint-Étienne-du-Rouvray,2022,SEV_OVER_OCC,69.83287
Rennes,35196,Mordelles,2022,STD_OCC,787.41558
Rennes,35196,Mordelles,2022,SEV_UNDER_OCC,646.99481
Montpellier,34259,Saint-Georges-d'Orques,2022,MOD_UNDER_OCC,596.25888
Grenoble,38472,Sarcenas,2022,MOD_OVER_OCC,5.81395
Saint-Etienne,42186,Rive-de-Gier,2022,MOD_UNDER_OCC,2218.57931
Montpellier,34259,Saint-Georges-d'Orques,2022,VSEV_UNDER_OCC,767.89177
Rennes,35196,Mordelles,2022,VSEV_UNDER_OCC,1223.8026
Saint-Etienne,42186,Rive-de-Gier,2022,SEV_UNDER_OCC,1397.46158
Montpellier,34337,Villeneuve-lès-Maguelone,2022,SEV_UNDER_OCC,865.55859
Saint-Etienne,42316,Unieux,2022,SEV_UNDER_OCC,1012.89028
Saint-Etienne,42305,La Talaudière,2022,MOD_OVER_OCC,74.27653
Grenoble,38445,Saint-Pierre-de-Mésage,2022,VSEV_UNDER_OCC,123.08222
Grenoble,38309,Poisat,2022,VSEV_UNDER_OCC,363.30867
Montpellier,34259,Saint-Georges-d'Orques,2022,SEV_UNDER_OCC,517.08414
Saint-Etienne,42316,Unieux,2022,VSEV_UNDER_OCC,741.45672
Montpellier,34259,Saint-Georges-d'Orques,2022,SEV_OVER_OCC,0.0
Montpellier,34259,Saint-Georges-d'Orques,2022,MOD_OVER_OCC,163.51004
Saint-Etienne,42186,Rive-de-Gier,2022,STD_OCC,1660.24684
Rouen,76319,Grand-Couronne,2022,STD_OCC,818.89419
Rouen,76367,Houppeville,2022,MOD_UNDER_OCC,199.13196
Rouen,76116,Boos,2022,SEV_UNDER_OCC,454.32816
Grenoble,38188,Herbeys,2022,MOD_OVER_OCC,26.73281
Montpellier,34123,Juvignac,2022,SEV_OVER_OCC,40.20356
Grenoble,38158,Eybens,2022,SEV_UNDER_OCC,1063.30372
Grenoble,38472,Sarcenas,2022,VSEV_UNDER_OCC,46.51163
Rouen,76575,Saint-Étienne-du-Rouvray,2022,MOD_UNDER_OCC,3579.06447
Rouen,76591,Saint-Jacques-sur-Darnétal,2011,MOD_UNDER_OCC,149.10906
Rouen,76377,Isneauville,2011,MOD_OVER_OCC,24.0
Saint-Etienne,42123,Lorette,2011,MOD_OVER_OCC,62.55642
Grenoble,38562,Vizille,2011,MOD_OVER_OCC,314.37982
Saint-Etienne,42083,Dargoire,2011,VSEV_UNDER_OCC,56.0
Rennes,35059,La Chapelle-des-Fougeretz,2011,MOD_UNDER_OCC,331.0582
Grenoble,38200,Jarrie,2011,VSEV_UNDER_OCC,480.07707
Rennes,35245,Romillé,2011,MOD_UNDER_OCC,344.33393
Grenoble,38562,Vizille,2011,SEV_OVER_OCC,28.11048
Grenoble,38562,Vizille,2011,SEV_UNDER_OCC,694.50609
Rouen,76631,Saint-Paër,2011,MOD_UNDER_OCC,119.39181
Rouen,76108,Bois-Guillaume,2011,SEV_OVER_OCC,6.57935
Grenoble,38200,Jarrie,2011,MOD_OVER_OCC,45.98211
Rouen,76484,Oissel,2011,SEV_OVER_OCC,20.7802
Rouen,76457,Moulineaux,2011,MOD_UNDER_OCC,121.59742
Saint-Etienne,42031,Caloire,2011,MOD_UNDER_OCC,39.30836
Rennes,35245,Romillé,2011,STD_OCC,209.76665
Rouen,76131,La Bouille,2011,MOD_OVER_OCC,0.0
Rouen,76484,Oissel,2011,STD_OCC,846.22419
Rouen,76131,La Bouille,2011,MOD_UNDER_OCC,86.98462
