metropole,code_commune,nom_commune,annee,lieu_travail,sexe,mode_transport,valeur
Grenoble,38423,Saint-Martin-le-Vinoux,2020,Autre commune du département,Femmes,Autre,5.0477463419
Grenoble,38436,Saint-Paul-de-Varces,2020,Autre commune du département,Femmes,Autre,0.0
Grenoble,38445,Saint-Pierre-de-Mésage,2020,Autre commune du département,Femmes,Autre,0.0
Grenoble,38471,Le Sappey-en-Chartreuse,2020,Autre commune du département,Femmes,Autre,0.0
Grenoble,38472,Sarcenas,2020,Autre commune du département,Femmes,Autre,0.0
Grenoble,38474,Sassenage,2020,Autre commune du département,Femmes,Autre,7.8246680405
Grenoble,38478,Séchilienne,2020,Autre commune du département,Femmes,Autre,0.0
Grenoble,38485,Seyssinet-Pariset,2020,Autre commune du département,Femmes,Autre,5.6295631889
Grenoble,38486,Seyssins,2020,Autre commune du département,Femmes,Autre,4.9221476867
Grenoble,38516,La Tronche,2020,Autre commune du département,Femmes,Autre,14.9296943041
Grenoble,38524,Varces-Allières-et-Risset,2020,Autre commune du département,Femmes,Autre,10.0
Grenoble,38528,Vaulnaveys-le-Bas,2020,Autre commune du département,Femmes,Autre,0.0
Grenoble,38529,Vaulnaveys-le-Haut,2020,Autre commune du département,Femmes,Autre,0.0
Grenoble,38533,Venon,2020,Autre commune du département,Femmes,Autre,0.0
Grenoble,38540,Veurey-Voroize,2020,Autre commune du département,Femmes,Autre,0.0
Grenoble,38545,Vif,2020,Autre commune du département,Femmes,Autre,0.0
Grenoble,38562,Vizille,2020,Autre commune du département,Femmes,Autre,10.1269874806
Saint-Étienne,42001,Aboën,2020,Autre commune du département,Femmes,Autre,0.0
Saint-Étienne,42005,Andrézieux-Bouthéon,2020,Autre commune du département,Femmes,Autre,0.0
Saint-Étienne,42031,Caloire,2020,Autre commune du département,Femmes,Autre,0.0
Saint-Étienne,42032,Cellieu,2020,Autre commune du département,Femmes,Autre,0.0
Saint-Étienne,42036,Chagnon,2020,Autre commune du département,Femmes,Autre,0.0
Saint-Étienne,42043,Chambœuf,2020,Autre commune du département,Femmes,Autre,0.0
Saint-Étienne,42044,Le Chambon-Feugerolles,2020,Autre commune du département,Femmes,Autre,0.0
Saint-Étienne,42053,Châteauneuf,2020,Autre commune du département,Femmes,Autre,0.0
Saint-Étienne,42083,Dargoire,2020,Autre commune du département,Femmes,Autre,0.0
Saint-Étienne,42085,Doizieux,2020,Autre commune du département,Femmes,Autre,0.0
Saint-Étienne,42092,L'Étrat,2020,Autre commune du département,Femmes,Autre,0.0
Saint-Étienne,42093,Farnay,2020,Autre commune du département,Femmes,Autre,5.0
Saint-Étienne,42095,Firminy,2020,Autre commune du département,Femmes,Autre,0.0
Saint-Étienne,42096,Fontanès,2020,Autre commune du département,Femmes,Autre,0.0
Saint-Étienne,42097,La Fouillouse,2020,Autre commune du département,Femmes,Autre,0.0
Saint-Étienne,42099,Fraisses,2020,Autre commune du département,Femmes,Autre,0.0
Saint-Étienne,42100,La Gimond,2020,Autre commune du département,Femmes,Autre,0.0
Saint-Étienne,42103,La Grand-Croix,2020,Autre commune du département,Femmes,Autre,0.0
Saint-Étienne,42110,L'Horme,2020,Autre commune du département,Femmes,Autre,0.0
Saint-Étienne,42123,Lorette,2020,Autre commune du département,Femmes,Autre,5.0700287523
Saint-Étienne,42133,Marcenod,2020,Autre commune du département,Femmes,Autre,0.0
Saint-Étienne,42167,Pavezin,2020,Autre commune du département,Femmes,Autre,0.0
Saint-Étienne,42183,La Ricamarie,2020,Autre commune du département,Femmes,Autre,0.0
Saint-Étienne,42186,Rive-de-Gier,2020,Autre commune du département,Femmes,Autre,0.0
Saint-Étienne,42189,Roche-la-Molière,2020,Autre commune du département,Femmes,Autre,2.6097818424
Saint-Étienne,42192,Rozier-Côtes-d'Aurec,2020,Autre commune du département,Femmes,Autre,0.0
Saint-Étienne,42206,Saint-Bonnet-les-Oules,2020,Autre commune du département,Femmes,Autre,0.0
Saint-Étienne,42207,Saint-Chamond,2020,Autre commune du département,Femmes,Autre,2.7357602179
Saint-Étienne,42208,Saint-Christo-en-Jarez,2020,Autre commune du département,Femmes,Autre,0.0
Saint-Étienne,42210,Sainte-Croix-en-Jarez,2020,Autre commune du département,Femmes,Autre,0.0
Saint-Étienne,42218,Saint-Étienne,2020,Autre commune du département,Femmes,Autre,21.9412817035
Saint-Étienne,42222,Saint-Galmier,2020,Autre commune du département,Femmes,Autre,5.3099160976
Saint-Étienne,42223,Saint-Genest-Lerpt,2020,Autre commune du département,Femmes,Autre,5.209933832
Saint-Étienne,42225,Genilac,2020,Autre commune du département,Femmes,Autre,0.0
Saint-Étienne,42234,Saint-Héand,2020,Autre commune du département,Femmes,Autre,5.0
Saint-Étienne,42237,Saint-Jean-Bonnefonds,2020,Autre commune du département,Femmes,Autre,0.0
Saint-Étienne,42242,Saint-Joseph,2020,Autre commune du département,Femmes,Autre,0.0
Saint-Étienne,42259,Saint-Martin-la-Plaine,2020,Autre commune du département,Femmes,Autre,0.0
Saint-Étienne,42262,Saint-Maurice-en-Gourgois,2020,Autre commune du département,Femmes,Autre,0.0
Saint-Étienne,42266,Saint-Nizier-de-Fornas,2020,Autre commune du département,Femmes,Autre,0.0
Saint-Étienne,42270,Saint-Paul-en-Cornillon,2020,Autre commune du département,Femmes,Autre,0.0
Saint-Étienne,42271,Saint-Paul-en-Jarez,2020,Autre commune du département,Femmes,Autre,0.0
Saint-Étienne,42275,Saint-Priest-en-Jarez,2020,Autre commune du département,Femmes,Autre,4.857332015
Saint-Étienne,42283,Saint-Romain-en-Jarez,2020,Autre commune du département,Femmes,Autre,0.0
Saint-Étienne,42302,Sorbiers,2020,Autre commune du département,Femmes,Autre,0.0
Saint-Étienne,42305,La Talaudière,2020,Autre commune du département,Femmes,Autre,0.0
Saint-Étienne,42307,Tartaras,2020,Autre commune du département,Femmes,Autre,0.0
Saint-Étienne,42308,La Terrasse-sur-Dorlay,2020,Autre commune du département,Femmes,Autre,0.0
Saint-Étienne,42311,La Tour-en-Jarez,2020,Autre commune du département,Femmes,Autre,0.0
Saint-Étienne,42316,Unieux,2020,Autre commune du département,Femmes,Autre,0.0
Saint-Étienne,42320,Valfleury,2020,Autre commune du département,Femmes,Autre,0.0
Saint-Étienne,42322,La Valla-en-Gier,2020,Autre commune du département,Femmes,Autre,0.0
Saint-Étienne,42330,Villars,2020,Autre commune du département,Femmes,Autre,0.0
Rouen,76005,Amfreville-la-Mi-Voie,2020,Autre commune du département,Femmes,Autre,5.0645000567
Rouen,76020,Anneville-Ambourville,2020,Autre commune du département,Femmes,Autre,0.0
Rouen,76039,Les Authieux-sur-le-Port-Saint-Ouen,2020,Autre commune du département,Femmes,Autre,0.0
Rouen,76056,Bardouville,2020,Autre commune du département,Femmes,Autre,0.0
Rouen,76069,Belbeuf,2020,Autre commune du département,Femmes,Autre,0.0
Rouen,76088,Berville-sur-Seine,2020,Autre commune du département,Femmes,Autre,0.0
Rouen,76095,Bihorel,2020,Autre commune du département,Femmes,Autre,0.0
Rouen,76103,Bonsecours,2020,Autre commune du département,Femmes,Autre,0.0
Rouen,76108,Bois-Guillaume,2020,Autre commune du département,Femmes,Autre,12.0696172286
Rouen,76116,Boos,2020,Autre commune du département,Femmes,Autre,0.0
Rouen,76131,La Bouille,2020,Autre commune du département,Femmes,Autre,0.0
Rouen,76157,Canteleu,2020,Autre commune du département,Femmes,Autre,2.0297525731
Rouen,76165,Caudebec-lès-Elbeuf,2020,Autre commune du département,Femmes,Autre,4.3481282094
Rouen,76178,Cléon,2020,Autre commune du département,Femmes,Autre,0.0
Rouen,76212,Darnétal,2020,Autre commune du département,Femmes,Autre,0.0
Rouen,76216,Déville-lès-Rouen,2020,Autre commune du département,Femmes,Autre,3.7335036302
Rouen,76222,Duclair,2020,Autre commune du département,Femmes,Autre,0.0
Rouen,76231,Elbeuf,2020,Autre commune du département,Femmes,Autre,0.0
Rouen,76237,Épinay-sur-Duclair,2020,Autre commune du département,Femmes,Autre,0.0
Rouen,76273,Fontaine-sous-Préaux,2020,Autre commune du département,Femmes,Autre,0.0
Rouen,76282,Freneuse,2020,Autre commune du département,Femmes,Autre,0.0
Rouen,76313,Gouy,2020,Autre commune du département,Femmes,Autre,5.0
Rouen,76319,Grand-Couronne,2020,Autre commune du département,Femmes,Autre,4.922388143
Rouen,76322,Le Grand-Quevilly,2020,Autre commune du département,Femmes,Autre,18.8563416929
Rouen,76350,Hautot-sur-Seine,2020,Autre commune du département,Femmes,Autre,0.0
Rouen,76354,Hénouville,2020,Autre commune du département,Femmes,Autre,0.0
Rouen,76366,Le Houlme,2020,Autre commune du département,Femmes,Autre,0.0
Rouen,76367,Houppeville,2020,Autre commune du département,Femmes,Autre,0.0
Rouen,76377,Isneauville,2020,Autre commune du département,Femmes,Autre,5.12196354
Rouen,76378,Jumièges,2020,Autre commune du département,Femmes,Autre,0.0
Rouen,76391,La Londe,2020,Autre commune du département,Femmes,Autre,0.0
Rouen,76402,Malaunay,2020,Autre commune du département,Femmes,Autre,0.0
Rouen,76410,Maromme,2020,Autre commune du département,Femmes,Autre,7.6160270887
Rouen,76429,Le Mesnil-Esnard,2020,Autre commune du département,Femmes,Autre,5.0958010006
Rouen,76436,Le Mesnil-sous-Jumièges,2020,Autre commune du département,Femmes,Autre,0.0
Rouen,76448,Montmain,2020,Autre commune du département,Femmes,Autre,0.0
Rouen,76451,Mont-Saint-Aignan,2020,Autre commune du département,Femmes,Autre,11.1213714296
Rouen,76457,Moulineaux,2020,Autre commune du département,Femmes,Autre,0.0
Rouen,76464,La Neuville-Chant-d'Oisel,2020,Autre commune du département,Femmes,Autre,0.0
Rouen,76474,Notre-Dame-de-Bondeville,2020,Autre commune du département,Femmes,Autre,5.0
Rouen,76475,Franqueville-Saint-Pierre,2020,Autre commune du département,Femmes,Autre,20.0
Rouen,76484,Oissel,2020,Autre commune du département,Femmes,Autre,2.7364798938
Rouen,76486,Orival,2020,Autre commune du département,Femmes,Autre,0.0
Rouen,76497,Petit-Couronne,2020,Autre commune du département,Femmes,Autre,0.0
Rouen,76498,Le Petit-Quevilly,2020,Autre commune du département,Femmes,Autre,16.5232892965
Rouen,76513,Quevillon,2020,Autre commune du département,Femmes,Autre,0.0
Rouen,76514,Quévreville-la-Poterie,2020,Autre commune du département,Femmes,Autre,0.0
Rouen,76536,Roncherolles-sur-le-Vivier,2020,Autre commune du département,Femmes,Autre,0.0
Rouen,76540,Rouen,2020,Autre commune du département,Femmes,Autre,6.1503355318
Rouen,76550,Sahurs,2020,Autre commune du département,Femmes,Autre,0.0
Rouen,76558,Saint-Aubin-Celloville,2020,Autre commune du département,Femmes,Autre,0.0
Rouen,76560,Saint-Aubin-Épinay,2020,Autre commune du département,Femmes,Autre,5.0544404493
Rouen,76561,Saint-Aubin-lès-Elbeuf,2020,Autre commune du département,Femmes,Autre,4.8017114314
Rouen,76575,Saint-Étienne-du-Rouvray,2020,Autre commune du département,Femmes,Autre,7.0446194352
Rouen,76591,Saint-Jacques-sur-Darnétal,2020,Autre commune du département,Femmes,Autre,0.0
Rouen,76599,Saint-Léger-du-Bourg-Denis,2020,Autre commune du département,Femmes,Autre,10.4729118673
Rouen,76608,Sainte-Marguerite-sur-Duclair,2020,Autre commune du département,Femmes,Autre,5.0
Rouen,76614,Saint-Martin-de-Boscherville,2020,Autre commune du département,Femmes,Autre,0.0
Rouen,76617,Saint-Martin-du-Vivier,2020,Autre commune du département,Femmes,Autre,0.0
Rouen,76631,Saint-Paër,2020,Autre commune du département,Femmes,Autre,0.0
Rouen,76634,Saint-Pierre-de-Manneville,2020,Autre commune du département,Femmes,Autre,0.0
Rouen,76636,Saint-Pierre-de-Varengeville,2020,Autre commune du département,Femmes,Autre,5.0
Rouen,76640,Saint-Pierre-lès-Elbeuf,2020,Autre commune du département,Femmes,Autre,5.1489240706
Rouen,76681,Sotteville-lès-Rouen,2020,Autre commune du département,Femmes,Autre,24.2127559596
Rouen,76682,Sotteville-sous-le-Val,2020,Autre commune du département,Femmes,Autre,0.0
Rouen,76705,Tourville-la-Rivière,2020,Autre commune du département,Femmes,Autre,0.0
Rouen,76709,Le Trait,2020,Autre commune du département,Femmes,Autre,9.9145341034
Rouen,76717,Val-de-la-Haye,2020,Autre commune du département,Femmes,Autre,0.0
Rouen,76750,Yainville,2020,Autre commune du département,Femmes,Autre,0.0
Rouen,76753,Ymare,2020,Autre commune du département,Femmes,Autre,0.0
Rouen,76759,Yville-sur-Seine,2020,Autre commune du département,Femmes,Autre,0.0
Montpellier,34022,Baillargues,2020,Autre commune du département,Femmes,"Voiture, camion, fourgonnette",1040.0
Montpellier,34027,Beaulieu,2020,Autre commune du département,Femmes,"Voiture, camion, fourgonnette",327.4193550808
Montpellier,34057,Castelnau-le-Lez,2020,Autre commune du département,Femmes,"Voiture, camion, fourgonnette",2563.6795385308
Montpellier,34058,Castries,2020,Autre commune du département,Femmes,"Voiture, camion, fourgonnette",910.7044207688
Montpellier,34077,Clapiers,2020,Autre commune du département,Femmes,"Voiture, camion, fourgonnette",733.3848235979
Montpellier,34087,Cournonsec,2020,Autre commune du département,Femmes,"Voiture, camion, fourgonnette",575.2449184261
Montpellier,34088,Cournonterral,2020,Autre commune du département,Femmes,"Voiture, camion, fourgonnette",1047.3429864883
Montpellier,34090,Le Crès,2020,Autre commune du département,Femmes,"Voiture, camion, fourgonnette",1380.0
Montpellier,34095,Fabrègues,2020,Autre commune du département,Femmes,"Voiture, camion, fourgonnette",1033.8209257444
Montpellier,34116,Grabels,2020,Autre commune du département,Femmes,"Voiture, camion, fourgonnette",1318.4918604893
Montpellier,34120,Jacou,2020,Autre commune du département,Femmes,"Voiture, camion, fourgonnette",1129.2629500871
Montpellier,34123,Juvignac,2020,Autre commune du département,Femmes,"Voiture, camion, fourgonnette",1622.8761116657
Montpellier,34129,Lattes,2020,Autre commune du département,Femmes,"Voiture, camion, fourgonnette",2158.203947357
Montpellier,34134,Lavérune,2020,Autre commune du département,Femmes,"Voiture, camion, fourgonnette",591.0817764162
Montpellier,34164,Montaud,2020,Autre commune du département,Femmes,"Voiture, camion, fourgonnette",204.9205291295
Montpellier,34169,Montferrier-sur-Lez,2020,Autre commune du département,Femmes,"Voiture, camion, fourgonnette",491.8774958466
Montpellier,34172,Montpellier,2020,Autre commune du département,Femmes,"Voiture, camion, fourgonnette",7685.8188197093
Montpellier,34179,Murviel-lès-Montpellier,2020,Autre commune du département,Femmes,"Voiture, camion, fourgonnette",307.7226536207
Montpellier,34198,Pérols,2020,Autre commune du département,Femmes,"Voiture, camion, fourgonnette",1072.6865997899
Montpellier,34202,Pignan,2020,Autre commune du département,Femmes,"Voiture, camion, fourgonnette",1189.2675940022
Montpellier,34217,Prades-le-Lez,2020,Autre commune du département,Femmes,"Voiture, camion, fourgonnette",1039.3293196914
Montpellier,34227,Restinclières,2020,Autre commune du département,Femmes,"Voiture, camion, fourgonnette",357.1590718493
Montpellier,34244,Saint-Brès,2020,Autre commune du département,Femmes,"Voiture, camion, fourgonnette",709.0276074749
Montpellier,34249,Saint-Drézéry,2020,Autre commune du département,Femmes,"Voiture, camion, fourgonnette",565.0
Montpellier,34256,Saint-Geniès-des-Mourgues,2020,Autre commune du département,Femmes,"Voiture, camion, fourgonnette",332.6907325628
Montpellier,34259,Saint-Georges-d'Orques,2020,Autre commune du département,Femmes,"Voiture, camion, fourgonnette",890.0
Montpellier,34270,Saint-Jean-de-Védas,2020,Autre commune du département,Femmes,"Voiture, camion, fourgonnette",1549.5247454
Montpellier,34295,Saussan,2020,Autre commune du département,Femmes,"Voiture, camion, fourgonnette",279.3123176167
Montpellier,34307,Sussargues,2020,Autre commune du département,Femmes,"Voiture, camion, fourgonnette",396.5410066054
Montpellier,34327,Vendargues,2020,Autre commune du département,Femmes,"Voiture, camion, fourgonnette",1062.9205835188
Montpellier,34337,Villeneuve-lès-Maguelone,2020,Autre commune du département,Femmes,"Voiture, camion, fourgonnette",1388.7492410614
Rennes,35001,Acigné,2020,Autre commune du département,Femmes,"Voiture, camion, fourgonnette",1178.3934448786
Rennes,35022,Bécherel,2020,Autre commune du département,Femmes,"Voiture, camion, fourgonnette",60.0
Rennes,35024,Betton,2020,Autre commune du département,Femmes,"Voiture, camion, fourgonnette",1954.0312611442
Rennes,35032,Bourgbarré,2020,Autre commune du département,Femmes,"Voiture, camion, fourgonnette",850.0246084724
Rennes,35039,Brécé,2020,Autre commune du département,Femmes,"Voiture, camion, fourgonnette",346.2694779555
Rennes,35047,Bruz,2020,Autre commune du département,Femmes,"Voiture, camion, fourgonnette",2278.2236821471
Rennes,35051,Cesson-Sévigné,2020,Autre commune du département,Femmes,"Voiture, camion, fourgonnette",1675.6583909695
Rennes,35055,Chantepie,2020,Autre commune du département,Femmes,"Voiture, camion, fourgonnette",1422.9480157754
Rennes,35058,La Chapelle-Chaussée,2020,Autre commune du département,Femmes,"Voiture, camion, fourgonnette",205.2480579685
Rennes,35059,La Chapelle-des-Fougeretz,2020,Autre commune du département,Femmes,"Voiture, camion, fourgonnette",765.0
Rennes,35065,La Chapelle-Thouarault,2020,Autre commune du département,Femmes,"Voiture, camion, fourgonnette",390.0
Rennes,35066,Chartres-de-Bretagne,2020,Autre commune du département,Femmes,"Voiture, camion, fourgonnette",1227.0207552712
Rennes,35076,Chavagne,2020,Autre commune du département,Femmes,"Voiture, camion, fourgonnette",635.3904382638
Rennes,35079,Chevaigné,2020,Autre commune du département,Femmes,"Voiture, camion, fourgonnette",420.0
Rennes,35080,Cintré,2020,Autre commune du département,Femmes,"Voiture, camion, fourgonnette",460.0
Rennes,35081,Clayes,2020,Autre commune du département,Femmes,"Voiture, camion, fourgonnette",170.0
Rennes,35088,Corps-Nuds,2020,Autre commune du département,Femmes,"Voiture, camion, fourgonnette",498.0397973872
Rennes,35120,Gévezé,2020,Autre commune du département,Femmes,"Voiture, camion, fourgonnette",1046.1940101669
Rennes,35131,L'Hermitage,2020,Autre commune du département,Femmes,"Voiture, camion, fourgonnette",627.4061672964
Rennes,35139,Laillé,2020,Autre commune du département,Femmes,"Voiture, camion, fourgonnette",950.0
